market,plant_id,year,concentration,mrpl,wage,markdown
South,So-21,2021,0.2573087652338368,46.38759618528492,38.5983813605056,1.2018015924561374
South,So-21,2022,0.2780475962427683,50.396780472835225,42.88071697842476,1.1752784007364463
South,So-21,2023,0.2561692242277614,53.515014936260286,45.91161919499212,1.165609400726549
South,So-22,2019,0.28208682704725735,49.086782846225674,39.262904008641584,1.2502076472851296
South,So-22,2020,0.2701019173158504,47.501936519915084,36.760271754343265,1.2922085243916261
South,So-22,2021,0.2596337839347995,53.21540419295067,44.57391725433483,1.1938686898283648
South,So-22,2022,0.28407881657740874,52.0093247874766,41.29472387059382,1.2594665834419758
South,So-22,2023,0.2595917643227936,54.84876030256431,45.83146987221712,1.196748881401542
South,So-23,2019,0.2606644456043945,47.536149804049025,38.37059256892815,1.238869316877399
South,So-23,2020,0.22883641899230167,50.060215906479876,43.00184976356067,1.164140988858121
South,So-23,2021,0.21519918278269032,45.446703349638774,36.55116759138017,1.2433721367729011
South,So-23,2022,0.25503464598387693,47.48538041458497,36.71039093956413,1.293513340480617
South,So-23,2023,0.25011296449427717,54.454110227093445,44.19264177962939,1.2321985750169404
South,So-24,2019,0.23595110052846582,42.92338201442077,36.243653420027044,1.184300642018134
South,So-24,2020,0.2532067627863943,51.431299874494215,43.41689061321872,1.184591967505739
South,So-24,2021,0.23672683642203507,48.61768094270191,40.51884492773837,1.199878254906009
South,So-24,2022,0.21461336238664558,54.54109865641426,43.694734087721216,1.2482304743385775
South,So-24,2023,0.26326472470428947,56.609182713899024,49.47304415124071,1.1442429647313173
South,So-25,2019,0.2527810858513464,49.41687349279584,41.79780815147254,1.1822838488016478
South,So-25,2020,0.2414274502199582,43.577189468723084,33.80289770167337,1.2891554402617338
South,So-25,2021,0.27760601492747655,51.6898054617118,42.04451588928974,1.2294066031779203
South,So-25,2022,0.27911817410112805,59.39900991937519,51.75037660566684,1.1477986019694164
South,So-25,2023,0.25981465535237624,60.45449985406489,49.4432324734369,1.2227052486211076
South,So-26,2019,0.2613148356598294,46.5856945145651,38.81861645930779,1.200086421508589
South,So-26,2020,0.25697622196688436,49.012760158994915,41.202360217776885,1.1895619547020078
South,So-26,2021,0.25540298678673895,49.11283931250713,41.420237815071204,1.1857208433177293
South,So-26,2022,0.2608220891736939,57.585450394460885,45.77443350011629,1.2580265006297586
South,So-26,2023,0.2505191929251876,57.07990827281537,46.13685049025606,1.2371869268551492
South,So-27,2019,0.26241066690362136,42.54891762280546,34.854441740076545,1.2207602675179734
South,So-27,2020,0.28432560204528445,45.33035387688271,36.41366534150648,1.2448720405306866
South,So-27,2021,0.26696369501714723,51.95230282746014,45.79213444770393,1.134524595851528
South,So-27,2022,0.2336540794378662,58.2037310487898,47.89658901137235,1.2151957425396236
South,So-27,2023,0.2647999867368537,61.55766982056044,52.62753023754817,1.1696857052326746
South,So-28,2019,0.24324764121767578,46.38677606250116,35.46012168116972,1.308139224100119
South,So-28,2020,0.2629186225388217,54.277035755583555,44.28349502044104,1.2256719062153867
South,So-28,2021,0.25694298981483177,44.14531955242211,37.28454053179515,1.1840113602788342
South,So-28,2022,0.290210547697016,57.28235913684552,44.942898430019035,1.2745586319057807
South,So-28,2023,0.23721319219641102,53.56453958924276,42.539254250839114,1.259179093112244
South,So-29,2019,0.2549154271460549,43.6839890386613,35.33857532416729,1.2361559185094473
South,So-29,2020,0.24081423999098275,56.23837167078252,45.002277019350736,1.2496783584217377
South,So-29,2021,0.2627731057869509,48.455840145972644,37.678275097437,1.2860418907358306
South,So-29,2022,0.24488680584691425,54.630193144947555,42.34975395481222,1.2899766360682694
South,So-29,2023,0.28340052039793606,52.99033576419819,46.75199182450374,1.1334348269719023
South,So-30,2019,0.23893213116960632,45.155121542423984,37.82526493124343,1.1937820296699664
South,So-30,2020,0.23393711903690906,43.27265019301382,34.66705262850386,1.2482356275489739
South,So-30,2021,0.2431836726850975,55.15225780468434,43.725128166977,1.2613401061757796
South,So-30,2022,0.2581465408462488,50.003092105250914,39.9942348180028,1.2502575016822868
South,So-30,2023,0.2672830929865487,54.34652955629748,43.06248265924183,1.2620389304153121
Metro,Me-01,2019,0.14858838557060872,41.98787377349468,35.629234743435816,1.178466898765777
Metro,Me-01,2020,0.13109527397300874,46.17896254287112,38.010224484983645,1.214908966431246
Metro,Me-01,2021,0.14908476305362167,46.1828117743692,40.84660532009072,1.1306401453061223
Metro,Me-01,2022,0.12134972289382262,56.99952385135412,50.41835356457076,1.130531241532012
Metro,Me-01,2023,0.15070736457220846,68.30199903154195,57.25185187190825,1.1930094276139158
Metro,Me-02,2019,0.14134009725975014,48.41339894437137,41.00603407730417,1.1806408503954056
Metro,Me-02,2020,0.14010788812426578,47.271829841877945,43.26588830858477,1.0925889121869323
Metro,Me-02,2021,0.1379175126539614,52.61441605718683,42.21270240604757,1.2464119342818731
Metro,Me-02,2022,0.14188186704966463,59.446353740490196,49.04586379438786,1.2120564129465372
Metro,Me-02,2023,0.14485193744755814,59.71195552547087,52.44766606885651,1.1385054855839982
Metro,Me-03,2019,0.14263503214043916,44.276439141600505,38.159986243822196,1.1602844628584874
Metro,Me-03,2020,0.14574418449987037,53.39667187666515,46.5688164158175,1.1466186170565527
Metro,Me-03,2021,0.1488056518287928,54.01418238038286,48.77093977930833,1.1075075162545678
Metro,Me-03,2022,0.10898968151881921,49.8329931342177,42.71085763864913,1.166752340957999
Metro,Me-03,2023,0.13553068059438692,52.181413783022556,44.982070804758706,1.160049167356302
Metro,Me-04,2019,0.12467149211168892,50.35150670781257,46.75508252513394,1.0769204969480122
Metro,Me-04,2020,0.1415893172433281,54.24864102301414,49.735023219006884,1.090753306460352
Metro,Me-04,2021,0.1458994110296679,54.69161215500634,50.297300418179354,1.087366751302595
Metro,Me-04,2022,0.12828135650220535,54.36362030356397,47.80617624607978,1.1371672987132477
Metro,Me-04,2023,0.12829202804735576,56.074730509209324,49.92794987675059,1.123113018812756
Metro,Me-05,2019,0.15017715308232296,42.12723699704651,36.3207841447014,1.1598658451098494
Metro,Me-05,2020,0.13675647368520527,49.266869216632244,41.77209615035895,1.1794205643713882
Metro,Me-05,2021,0.14773802735675276,51.693418836353196,44.58545285618481,1.1594234335377482
Metro,Me-05,2022,0.14185696489779373,55.29167415347389,50.016339185668805,1.1054722327482263
