shift_id,treatment_arm,employer_return_high,worker_type,extra_work_units,productivity_index
81,high_piece_rate,0,1.6612151769173789,6.784817900576555,103.88747853941797
82,high_piece_rate,0,-0.9225249093417819,5.819719179407205,99.12994046669598
83,gift,0,1.0006803562975561,4.917455334930097,101.14173359290626
84,baseline,0,0.06726741900713858,5.429124297298983,99.35107754654348
85,baseline,0,0.6660122436439204,4.424661650128112,99.76168477176311
86,baseline,1,-1.3047128666076413,2.0745390863955677,100.36556227964309
87,baseline,0,0.21437072573989327,3.584248391549738,99.12135084594082
88,gift,1,-1.0013447761322134,4.972603136900587,99.29445928817739
89,baseline,0,1.4659899878580018,4.661338614994689,99.12426573364836
90,gift,1,-1.548546176890188,4.1190078140357995,99.59477451045933
91,baseline,1,1.0749714083357729,5.660514668270027,99.88322607136166
92,baseline,0,0.5447904776901276,5.29669903411524,97.69677493582796
93,baseline,0,-0.47010721180065695,4.945369635295234,97.09068736554254
94,baseline,0,-0.7559437265028749,5.061027143301821,99.6767148966429
95,baseline,0,-1.3900719034590518,3.6791742144359953,98.28354205617475
96,gift,0,-0.1572488103254215,6.411894077148667,100.38476960328127
97,high_piece_rate,1,1.3417124438451626,6.217271858375334,97.49739120107657
98,baseline,1,-0.8258209989511818,3.373864181672654,98.37310473149402
99,baseline,1,-0.8243055976778508,3.5482821109873246,97.31507298536009
100,baseline,0,-0.5463860352575967,3.539774544774953,99.1629514599833
101,baseline,0,-0.12575378298898374,5.546174192576613,98.44346024779142
102,baseline,0,-0.36650547374888715,6.008075202921968,98.51872360244863
103,gift,0,0.6266217364561543,5.352121183353688,97.88079676142766
104,baseline,1,-0.18511046126831712,3.5095570138944874,100.33311950879431
105,baseline,1,-1.3563606342059327,4.387252497286708,98.46519695158501
106,high_piece_rate,1,-0.3019827096730141,5.082454029294856,99.15777896700045
107,baseline,0,-0.036850159688162964,4.210257015615246,97.88836732517645
108,baseline,1,-2.130380482080969,2.154224136241072,96.73212205352566
109,high_piece_rate,0,-0.17671689881961195,6.613602274204504,99.6885865458587
110,high_piece_rate,1,-0.10984526054759208,6.139916726043009,99.95857111422355
111,high_piece_rate,0,0.6528907888506826,6.588811483281011,101.35236457487558
112,high_piece_rate,0,0.48150220583844755,6.119848814096523,102.2361291697035
113,gift,0,0.5127361669203803,4.582935001546541,100.52784222059063
114,gift,0,-0.6664189197529599,5.235758999352367,99.50961937221864
115,baseline,0,0.4822707018517761,4.295116252352017,99.33446177328143
116,gift,1,-0.3883576912093849,4.063292604837899,97.24311491451654
117,gift,0,0.15322833789658333,6.3948238694347195,99.21140891611104
118,high_piece_rate,0,-0.8338116467530886,4.931055005176933,100.28759280798164
119,gift,1,0.5805145454253171,5.775351582575834,101.49685657850598
120,gift,1,-0.6452461015766203,6.557809943454584,99.90695526084905
121,high_piece_rate,1,1.6664511427752364,6.928399109389176,101.09675530935712
122,baseline,1,-0.8242278155028085,4.840778898195971,99.79010838046527
123,high_piece_rate,1,-1.2006394630002855,5.46478767288955,98.66592652551273
124,baseline,0,1.3036313105675044,4.744859440043886,101.05386605202285
125,gift,1,-0.41139982179673706,4.8674082999904265,98.20404323869884
126,baseline,1,-0.300291015651925,5.781272415781851,97.05829222504246
127,high_piece_rate,1,2.2,8.326043738994988,102.94294074678463
128,high_piece_rate,1,1.465266139647912,7.560786797604638,101.59882000354423
129,baseline,1,-1.0957270217408346,2.9853985649219488,98.07095942784399
130,high_piece_rate,1,0.5788231316314061,6.021933862321572,101.03482292692132
131,gift,1,-0.4257206734626718,5.75459876134643,98.60472020892709
132,baseline,1,-0.8039511752764205,3.818394975057873,98.8233265935801
133,baseline,1,0.16151934732178724,4.433763155723095,98.36817104970372
134,baseline,1,1.1689183693438816,6.113597142494682,100.4566246579118
135,high_piece_rate,1,-1.9882214920630978,4.4890094467673345,99.7968879292046
136,baseline,1,2.1248644058518598,7.494899751789079,99.56846080267465
137,high_piece_rate,0,0.09097276476355212,6.751388675550138,99.20406139251455
138,high_piece_rate,0,1.31955230904614,7.163336207378219,101.16347242359188
139,gift,0,-0.5311714559784568,4.703065490279185,97.81778290420608
140,baseline,1,-0.9255398010891835,4.739509403083274,96.83144522309401
141,gift,0,1.054123297240677,6.065626274404229,99.52954094688455
142,high_piece_rate,1,0.6342898376765577,6.189257944374156,99.82335149014622
143,gift,1,-0.5775565020475776,5.150525908131629,98.50077321817508
144,baseline,0,-0.30677980937476634,3.4977843757939784,99.36843655169073
145,high_piece_rate,1,-2.068380218720217,3.9609756194620305,100.02812133176323
146,gift,1,-1.4481991823764067,5.67107661512085,97.14940535512106
147,baseline,0,-1.298338196085044,4.220041192269033,99.98697454437568
148,gift,1,0.24952528358151468,5.037345601297163,99.38986416342284
149,baseline,0,-0.14283345828791957,4.726461144808874,97.7632157929552
150,gift,0,-0.29781227434783186,5.689657991652139,98.11354798057067
151,high_piece_rate,1,-1.149727805432168,3.86772073839515,102.17515607270572
152,baseline,0,-0.14482882539838626,4.574892167763752,100.43805846200091
153,baseline,0,-0.7799266874577212,5.5418450642345665,99.1844878858991
154,high_piece_rate,1,-0.7485392359137472,6.068320594269986,98.99474573886474
155,baseline,1,-0.14268773319518863,4.219629343227185,100.35810854811292
156,gift,1,2.2,5.954584884299439,102.37154351326456
157,baseline,1,0.8271934549306134,7.065090775713102,98.11661704387589
158,gift,0,0.8058738418587313,7.303600002750289,100.15602801062323
159,high_piece_rate,1,0.13410754124646282,5.385206380363174,100.49281469120596
160,high_piece_rate,0,-0.4245106032050225,4.243768324973249,101.51098332301866
161,high_piece_rate,1,0.8525709783500461,6.030368889255645,99.09911861085546
162,baseline,0,0.42083137673262366,3.582362247074898,97.50820008541501
163,high_piece_rate,0,0.004824036346414158,6.444939300911073,101.05113672534972
164,high_piece_rate,1,0.49300741026363937,5.314572634931886,99.93650344248566
165,baseline,1,0.6129326701427533,4.286991967366668,99.00854392840876
166,gift,0,1.219025762078592,6.695944557738031,99.60500830840114
167,gift,1,-0.829788492145951,5.418517669974065,100.35326412659501
168,baseline,1,-0.3875923554638363,5.707230207730111,97.2074900527884
169,high_piece_rate,0,0.3683242400386371,5.916132772626473,99.50937303910601
170,baseline,0,-1.257140392978459,3.9482347165390417,97.57761451989398
171,baseline,0,-0.7175438738779049,4.299658238940198,100.98862324637163
172,high_piece_rate,1,1.8059600190164067,5.523773754684285,103.12705288123648
173,high_piece_rate,0,0.80435830466998,6.941068568888843,100.05639751313383
174,baseline,0,-1.5019658451534337,3.3649431476136615,98.13074833216585
175,baseline,0,0.40840357040464675,5.482008650949981,98.60510844973362
176,baseline,1,-0.17342992111873864,4.682487092324834,99.71027942330137
177,baseline,1,-0.03817307628594173,4.1225470670507205,99.15937615215377
178,high_piece_rate,1,-0.6351009531895044,4.462533571020376,99.12801775214957
179,baseline,1,0.0761333764516231,5.0890861845225945,100.00314129753178
180,high_piece_rate,0,1.531213976254584,7.038462667517489,101.17153756954221
181,gift,1,-0.9920954163026774,4.886217424076843,97.93571915115973
182,gift,1,-1.025379327924317,5.459885600098351,97.11836551070343
183,baseline,0,0.8374687160698157,5.368860314034331,98.18337489356615
184,baseline,1,0.41082691486749584,4.831535014785149,98.87442776402028
185,high_piece_rate,1,-1.2813672059634884,5.297190774547245,99.25552867824837
186,high_piece_rate,1,0.647929359235977,5.590127821123938,100.5651668121804
187,high_piece_rate,0,0.43085058883748156,6.152721260869137,99.94172186368962
188,high_piece_rate,0,-0.12611317564496552,6.718703175089013,100.43252700974212
189,high_piece_rate,1,-0.002193320784827855,5.55288788612507,101.20271103043173
190,high_piece_rate,1,0.14334045946003868,3.774309516948053,100.77044573581631
191,gift,0,1.3974224326287286,5.906997430203343,100.08862433564944
192,baseline,1,-0.9393121083155798,2.693362262616241,97.81232947758888
193,high_piece_rate,1,1.0151814294422197,5.426069454483106,100.76497121399646
194,baseline,0,1.9943829454301947,4.755687978303767,101.28842169572755
195,gift,0,-2.2,4.318496321085649,97.60941275305127
196,gift,1,0.8328965777384522,4.948538829709656,99.08890439312098
197,gift,0,-0.7583265311889984,5.5982232158711085,98.511326137512
198,high_piece_rate,1,0.0326497370935593,4.311471394530322,99.99888023009422
199,baseline,0,-1.2523309519017864,4.4474894515534364,98.23887194674309
200,high_piece_rate,0,-0.17522044755756172,5.608315137476315,99.58537694571028
201,baseline,1,-0.636178891168118,4.483650672955337,98.62822744638919
202,gift,0,-0.47050217852108556,6.328642096212117,101.57763708255618
203,high_piece_rate,0,1.8274972501545095,6.728301580915713,101.42935321194878
204,high_piece_rate,0,-2.2,3.095010222428065,100.05189094704866
205,high_piece_rate,1,-0.1723474569731537,5.482029268640038,99.98692347758708
206,baseline,1,0.7830238667103575,3.514710871206379,99.6585841502278
207,high_piece_rate,1,-0.4229012799487424,6.128491853153195,101.63006293673017
208,gift,0,-0.916950700208085,5.068261458772242,98.33082071791331
209,baseline,1,-0.08140742665609986,4.402803596366052,99.25356525909164
210,gift,0,0.2538140132013172,5.989406916595488,98.30930429716676
211,high_piece_rate,0,1.0999737227398154,6.254317161934034,101.44100237056595
212,high_piece_rate,1,-1.2666637629790012,5.928251263637309,99.82384464779093
213,gift,0,-0.2812262189257849,5.647114203596485,99.8221900314476
214,gift,0,-2.2,3.974686804178596,97.71808575990308
215,high_piece_rate,0,1.3972445168885252,6.447817038545357,103.09646299285042
216,baseline,0,-0.1411290032853513,3.5577592659389037,100.95006721525063
217,high_piece_rate,1,0.8080111922819615,5.79376648310923,102.42026702579206
218,high_piece_rate,1,1.7141520806836845,5.970788410326493,101.07955043802765
219,gift,0,-0.9529789713063559,5.512726777644634,99.16837862386302
220,baseline,1,-0.1934399542447453,5.078666726430292,99.47155635203961
221,high_piece_rate,1,-0.013130776567148662,3.822214407014317,99.66805933510747
222,baseline,1,-0.5338856352237837,3.5915218630378964,100.84378812103317
223,gift,0,0.6042692150529463,6.3601282175623375,98.35364058327544
224,high_piece_rate,0,0.2544828562385239,6.915392527714746,99.96564905740516
225,gift,0,0.3731374676378183,5.0277755489034055,99.10306962012962
226,high_piece_rate,1,0.9940402690910268,6.0546871886770495,101.79860260258653
227,gift,0,-2.1550159275990666,4.171834834644471,97.43488645459445
228,high_piece_rate,1,1.0915426081108421,5.796179311181245,101.50046432970856
229,high_piece_rate,1,0.04459946196292134,6.077531683499613,100.28464594307823
230,high_piece_rate,1,-0.1456855773833202,5.814208846248898,101.4911447403496
231,baseline,0,0.4494140265802613,5.960184547797261,99.77572676335447
232,gift,0,-0.26189229976089395,4.301489620459742,99.4902267693533
233,gift,1,-0.49237055228133475,5.985860588617207,99.21199637111285
234,high_piece_rate,1,0.08410648426046312,5.94063229768988,103.02030775958264
235,high_piece_rate,0,0.6435792491141735,5.900726134250564,101.67847500044218
236,baseline,0,0.3231059292881027,3.432325232588104,98.5206128264665
237,baseline,0,1.9414289308744392,5.166025635777208,99.61577917736136
238,high_piece_rate,1,1.2370228946547586,5.712770417148877,101.28078025423217
239,high_piece_rate,0,1.3728869574429616,6.309832267156219,101.05353550469914
240,gift,0,0.7671227845276274,5.481082212207117,99.3775747786983
241,high_piece_rate,0,0.7264715597802114,5.085970578844322,100.03966819882174
242,baseline,1,0.34326460913470874,4.941843577327287,100.60026806547161
243,high_piece_rate,0,-1.729699713296283,4.330222194929825,98.4164707844701
244,baseline,0,0.8485072869324082,5.358533581372001,101.36919784637068
245,baseline,0,0.746712559999794,3.973900085796482,100.75681793985814
246,high_piece_rate,1,0.44796543584129433,4.938595265027842,101.27638066030362
247,high_piece_rate,1,-0.43943610449581444,7.9293613766837865,100.57238522346388
248,baseline,1,1.0982157466535332,5.814732932102949,99.76902483394254
249,high_piece_rate,1,-1.4034674606680626,5.84009862661834,98.84040992636321
250,baseline,0,0.8814013233541452,4.469699494250073,99.24399773681775
251,high_piece_rate,1,1.898791745095717,6.574871544178005,102.30932281073271
252,high_piece_rate,1,0.2967782569471259,5.720596428250961,100.9325428048329
253,high_piece_rate,0,-0.5370955794085335,4.571496121427502,98.64266142944976
254,baseline,0,-0.327417015952028,3.518786176978107,98.53365759331737
255,gift,1,1.6742168181076675,6.5210143574391,99.97855225720107
256,baseline,1,-0.12260892770846205,4.484961946449506,100.59659620963892
257,baseline,0,-0.600563485505624,3.8218752269547016,99.24345638044
258,gift,0,-0.9606702262976955,3.314814658004156,101.04677172296172
259,high_piece_rate,1,0.4225370248799229,6.580632783652504,99.9385967932943
260,baseline,1,-0.925423886110749,3.6351555441339256,97.75198044176345
261,baseline,1,0.25332173022115123,4.504899640095377,100.41126545376319
262,high_piece_rate,0,-0.28390885439136804,7.002549399253461,100.07850925856643
263,gift,0,0.1907148095762743,7.222712349090896,98.52549602396036
264,baseline,0,1.041115746318769,5.958156051556412,99.41763162001799
265,baseline,0,1.7688435563037077,6.129434116080885,98.85053513027471
266,high_piece_rate,1,0.15019531125339658,5.545844621184188,101.68870832390358
267,baseline,0,0.3350661778298289,5.6184061973299295,101.37963423238028
268,gift,0,0.12894139894688517,5.3040469617974475,99.99117384713374
269,gift,0,0.25490444252630645,5.5068402796191975,99.70061544534808
270,gift,0,-0.9979494889910875,4.4427852690153555,98.51160690625387
271,baseline,1,-0.36588688639288514,3.354878716798023,99.63364725725975
272,high_piece_rate,0,-0.659299833034202,4.2234989115663755,100.36240193737339
273,high_piece_rate,0,0.6590202881341911,6.927114349222295,100.31392078293312
274,baseline,0,0.05303981587377559,5.0481064203722825,97.39266005717492
275,high_piece_rate,0,-2.0449127982144883,4.910310024801376,99.77466268945852
276,high_piece_rate,0,-0.9123973911545952,5.5300500817276035,98.79183492490756
277,gift,0,0.33956518796902374,4.851599633786852,98.72671861582643
278,baseline,1,0.22486621024473658,4.152500802425884,100.1840649317592
279,baseline,1,0.3672119467691222,5.688256646488678,100.86144217059575
280,high_piece_rate,0,-0.9453396736653469,4.928428297544965,100.64747194823958
281,high_piece_rate,0,-0.7030608650003106,6.092937957548218,99.94264209621403
282,high_piece_rate,0,0.48364010885361436,6.567503535884988,100.62709601251865
283,high_piece_rate,1,-0.09168114275495562,7.005783839932972,101.54536512020302
284,gift,1,1.506010908069946,6.295218207589366,99.98806105015065
285,gift,1,0.26176186208720437,6.062075560618883,97.88482698193044
286,baseline,0,1.2485308582946777,4.296295341056737,100.15231444694949
287,baseline,0,1.0789340260763056,4.8575810443960945,100.90352256119516
288,high_piece_rate,1,-1.394934048082975,4.381751447270113,98.76787318454807
289,gift,1,-1.0982894238139749,4.173993046220609,97.38530620678996
290,gift,1,0.9379458907085375,7.192498780426982,101.8324965782869
291,baseline,1,-0.9320925699594865,3.1371057354197918,99.02520263634375
292,gift,1,-1.5239853453907157,5.568875059015409,97.54862737269781
293,baseline,0,-0.5935407143121681,4.925419662042456,99.29412746463878
294,high_piece_rate,0,1.7356296317795514,6.664763362807177,103.17667250818909
295,gift,1,-0.9110373926738634,3.3563851084133436,99.92062151166226
296,high_piece_rate,0,0.2681287625097979,6.431607330645408,100.29563363588419
297,high_piece_rate,0,0.5587552323574703,5.495900374103832,101.17321370496049
298,high_piece_rate,0,-0.5938213847613536,5.092163581713239,99.63699566722394
299,high_piece_rate,1,-2.0167301593650735,5.067329708195172,101.50673243770072
300,high_piece_rate,0,-0.2851443159072244,5.121405844226502,98.14852225653176
301,gift,0,1.8279057063589714,6.282749950004715,100.72290420825753
302,baseline,1,0.30479902008572324,5.147548436155769,99.37621732691703
303,high_piece_rate,0,-1.3036231672221643,3.881449234967447,98.66082486637029
304,high_piece_rate,1,0.5967854966609429,6.767826511015581,101.29013379423266
305,high_piece_rate,1,-2.000515339209166,5.2426279400789575,100.91037713934806
306,baseline,0,0.8789483252233247,4.06464083464059,99.49309822598863
307,baseline,0,0.0010604783599067902,2.9388956738153293,99.7739472227081
308,gift,0,0.2622313324763205,5.439375880026523,100.51844307319713
309,gift,1,-0.2931202394777506,6.812863763063395,99.66192447561393
310,baseline,1,-1.2214959572290685,3.9290660098859327,97.06537513672278
311,baseline,0,0.9226970470395236,5.7940380657375306,100.87258685083656
312,gift,1,1.4684949322375254,7.3134650646330535,99.31367506228315
313,baseline,0,-0.3138062818908397,5.881769972899289,98.61128356931894
314,high_piece_rate,0,0.34081332900156386,5.059076390597785,100.67457361978583
315,gift,0,0.24678909654313227,5.9572918018297445,101.81066127009963
316,gift,1,-0.15018298256702353,4.151875226386513,97.89317224090132
317,gift,0,-0.6258120387927678,4.997462237991396,96.1710307818723
318,baseline,1,0.11339029601621957,3.915412950687752,99.66178746812027
319,baseline,1,0.5606922994486053,4.690902173461541,98.10456853459391
320,baseline,1,0.6857105054481368,5.53856628928993,98.99668094204165
321,high_piece_rate,1,0.6786320146026453,4.644187263036085,101.47936460083592
322,high_piece_rate,0,0.9262826696710046,6.671860677429281,100.68145887938711
323,high_piece_rate,0,-0.051873865047596016,5.590551689458946,101.30646214879712
324,high_piece_rate,0,1.4814966084826122,7.062793662651228,101.60392328730856
325,gift,0,0.6943606682411136,7.248292385401428,99.97277897975108
326,high_piece_rate,0,0.7331319444893347,6.756301388383304,99.82536660539243
327,gift,0,-2.2,4.741023231326192,98.46395765716609
328,high_piece_rate,1,-0.25973321835926677,5.46617420483228,100.66339857211193
329,gift,1,0.4102487719264676,6.115083603434865,99.41428290924102
330,gift,0,0.6325007067841866,7.586364240694556,101.2364048662591
331,gift,1,0.1224354329427119,5.290991154463735,98.87120683988361
332,baseline,0,0.35213785831407196,3.933707722125427,100.32632136681909
333,gift,1,0.6791503890652134,5.389755032547701,101.25563802477457
334,gift,1,-1.3390304227160097,4.351171453072651,97.875941852618
335,baseline,1,0.4032448795176736,5.167000547033004,99.69166765821439
336,baseline,0,-0.5276502228704694,6.278125203265473,98.94487914680637
337,baseline,1,1.5163627826253705,7.2525303654805295,99.16489781162115
338,high_piece_rate,1,0.3199541552263138,7.064200189424984,100.49869697791817
339,baseline,1,-0.26486503369798753,5.011186515315662,100.08915665917564
340,baseline,1,-0.0676354771610903,5.261192647893845,98.33888094620528
341,baseline,0,-0.5825932825271746,2.8735785611471907,96.70610966609254
342,high_piece_rate,1,0.3296756678195186,6.047113672295774,99.48268130932331
343,gift,1,-0.022594926948943994,5.872571632708558,97.55194426422354
344,high_piece_rate,0,-1.062124997738239,4.3857148308055365,99.6080680387782
345,baseline,0,1.1710470275960567,4.590179073497916,98.9858681270371
346,high_piece_rate,0,1.3736647241194557,7.561919636179588,103.08512752856808
347,gift,1,-0.4893659067626414,5.019866982437909,98.3879863551248
348,high_piece_rate,0,1.6036804419328192,6.464358707786638,100.96248006698849
349,high_piece_rate,0,-2.2,4.839495423072936,99.0396422278886
350,baseline,0,1.3236958484537775,3.485751903519759,100.61679567319113
351,gift,0,0.6046275327857532,6.588388501286498,97.41609688672851
352,high_piece_rate,0,0.9082504534212446,6.33570827070351,100.79596015170921
353,high_piece_rate,1,-0.30596030354686826,6.097411875316546,101.65119977747246
354,baseline,0,0.41400980714808033,4.202505865436886,100.16666644942383
355,baseline,1,-0.7799690401694851,4.144879914208668,94.36729373444534
356,high_piece_rate,1,-0.4052523793870315,6.392356191136119,98.91729083917326
357,baseline,0,0.3907776630953384,5.225393976349565,99.20980750182993
358,gift,1,1.3196802660578502,6.940459255819125,99.17863642808031
359,high_piece_rate,1,-2.2,4.9522314422831055,97.63342622034901
360,high_piece_rate,1,-0.7442393573809278,5.073460529254471,98.6323935599312
361,high_piece_rate,0,0.8915583001280785,6.641410637337519,101.99426137009594
362,high_piece_rate,1,-0.8035182417278581,5.686879372694535,99.28140029165674
363,gift,1,-0.7645376880644141,5.343198911605739,99.27109191254068
364,gift,1,0.12542907088108196,6.831237888068873,98.47432571000056
365,high_piece_rate,1,1.318760727248682,5.592267574281411,99.28673415381905
366,gift,0,-0.6494830044282813,6.243400072064342,97.9258865371146
367,high_piece_rate,1,0.8035129903126854,5.260034143767675,101.98259038338199
368,baseline,0,0.03783317938473821,5.803638134101603,97.14985288816786
369,high_piece_rate,1,0.12457879224509617,3.15433120200172,100.9875082653038
370,high_piece_rate,0,-1.5511191502508046,5.096049375824215,97.8041017880966
371,gift,1,1.4450099191509995,6.059153076712491,98.4410780353156
372,baseline,0,0.5089687385703663,6.213245217722816,100.26297953837144
373,baseline,0,2.2,5.426021891789681,99.89925091593476
374,gift,1,-0.20642975155520318,5.604359862541823,99.54469997414536
375,high_piece_rate,1,0.20520528478549374,4.524608928263312,100.96633867229413
376,baseline,0,0.174337886068154,4.946991423594413,100.65935173081698
377,gift,1,2.2,5.672182216629102,100.17356508424882
378,high_piece_rate,0,-0.2943514242105099,4.690310509529345,99.94390959703446
379,baseline,1,-1.252148527074833,2.9712696936493943,99.50426873678761
380,baseline,1,0.9368023105714625,5.0547579208096405,99.60262981615294
381,high_piece_rate,0,0.6512597741717555,6.113818912596898,100.9509959650088
382,high_piece_rate,1,2.2,8.38485029758108,101.78050391282522
383,high_piece_rate,1,0.04024235169675027,5.585821252911166,102.48704794954965
384,high_piece_rate,0,-0.7120335138674071,5.431783164983084,100.78717440598207
385,baseline,1,-2.2,4.009469415611273,98.60599550970588
386,baseline,1,0.705032919308924,4.255371381690914,100.50777075898088
387,high_piece_rate,0,0.9067362164622336,6.37491266426224,99.15811203222093
388,baseline,1,0.7618098448799322,5.195081925356003,99.87185419539166
389,gift,0,-0.22605581697057037,7.481429161771403,99.39581748542557
390,baseline,0,0.2202410502328443,4.485665217149659,99.5036260330606
391,high_piece_rate,0,0.6510835567834692,6.460118235060429,100.60967761689442
392,high_piece_rate,1,0.838961831494013,7.266497712007696,100.03158116035308
393,baseline,1,0.585936518154852,6.141538644205584,98.45630389434147
394,gift,0,-1.8789450592482435,3.418232255370774,97.84969999114463
395,gift,0,-0.34275308618374417,2.875657700806815,97.88333201192593
396,baseline,0,0.20402626676898553,4.7388548519770035,100.37754661072726
397,high_piece_rate,0,-0.7330787562032149,5.563634532774634,101.84469626249322
398,gift,0,-0.9823164067483388,4.336635750724746,99.6442864090042
399,high_piece_rate,0,-0.9692331097952362,5.899549513334223,99.69596021737956
400,baseline,1,1.5589970446313803,6.291087400100707,100.9752558081515
401,gift,1,0.07385130005469888,5.735442419575752,99.9852969518518
402,gift,1,0.6547801680615971,7.113328185290484,99.5482900131172
403,baseline,1,0.9898603384882736,5.157077295407045,100.34676463130995
