industry,election_id,vote_margin,union_win,post_log_payroll_change,post_log_employment_change,post_survival_probability
manufacturing,man-075,-0.11196763360213242,0,0.01807192867150396,-0.032557652478970724,0.8404857334554418
manufacturing,man-076,0.044350051334834606,1,0.08599326357617468,0.0018622729958026724,0.8585261214173477
manufacturing,man-077,0.16910692302481217,1,0.03442898890050989,0.006465373251278558,0.8238540247840094
manufacturing,man-078,-0.05807963054349173,0,0.04137055348060968,0.036585367947116865,0.8174377436093929
manufacturing,man-079,-0.11828036663616959,0,0.030067486488107184,0.018292030874277675,0.8230968891292134
manufacturing,man-080,-0.04990739388556281,0,0.00880608912677177,0.0003885952198281776,0.8150985491869552
logistics,log-001,0.004529076133951759,1,0.06809017430173997,0.03401261290379587,0.8550722364382182
logistics,log-002,-0.11945607394398913,0,0.024033888416693978,-0.0003210362801022151,0.8483302339014247
logistics,log-003,0.0920673089526966,1,0.03377470523766746,-0.01469461678030449,0.8292597129604371
logistics,log-004,0.13912477532279555,1,0.06630815583455128,0.00873102932476004,0.8413774111271662
logistics,log-005,-0.14309844725983095,0,0.013142831080805658,0.011287532669669378,0.8486238232367088
logistics,log-006,-0.12422787507361449,0,-0.012934591748173383,-0.033140869021295566,0.839256274808177
logistics,log-007,-0.09204714885680346,0,0.020950135177693584,0.002952734878838719,0.7963916920057562
logistics,log-008,-0.004169061785181616,0,0.034702572859049194,-0.0027749665836855454,0.8438206335115754
logistics,log-009,0.05209186452160164,1,0.05831725041348798,0.005257314373609729,0.8405571917709425
logistics,log-010,-0.015493318296852215,0,0.02584961252042466,0.00662723747402613,0.8293796674197725
logistics,log-011,-0.10610609963214108,0,0.02250249536694745,-0.011264892198046259,0.8446719375361081
logistics,log-012,0.015378299423842917,1,0.024281040212433727,-0.007633519138741737,0.8710589111406091
logistics,log-013,-0.14708613744953722,0,0.024262401550602955,0.015498000458060459,0.8398933338214429
logistics,log-014,0.039705257048095605,1,0.07238654481222498,-0.0066249373486885615,0.8654281073664777
logistics,log-015,-0.16448873861131533,0,-0.011730054531046166,0.004809582284435844,0.8544227190291427
logistics,log-016,0.13733851112902318,1,0.06788439411239754,0.0031304280181372905,0.8695051210266893
logistics,log-017,-0.144649622108591,0,0.03149790386534095,-0.008658699162471249,0.8389003213501313
logistics,log-018,-0.02953192897494028,0,0.023919696515331074,-0.011500849779456247,0.8659092516839407
logistics,log-019,0.022663459854610185,1,0.0639764159210612,-0.0067073717499478505,0.8588471261234086
logistics,log-020,-0.1224537069229805,0,0.007759499382989716,-0.021750216408978604,0.8474043079840785
logistics,log-021,0.012656009608498248,1,0.06855380241155515,0.009756218679751447,0.8513285174280737
logistics,log-022,-0.15723473695076282,0,0.011806136799433892,-0.03340930816829865,0.8274485887820064
logistics,log-023,0.13833800517608486,1,0.07783611326370393,-0.007774724951463861,0.8411209246702865
logistics,log-024,0.051794648777693714,1,0.07492022051180419,-0.01469615410240274,0.8474622059939937
logistics,log-025,-0.1000481853159045,0,0.026439932483565944,0.04308255278489562,0.8356401800240915
logistics,log-026,0.03855368757765165,1,0.06560353343205587,0.031142544957863144,0.846901188433978
logistics,log-027,0.15327235379944693,1,0.07509406098092654,-0.003344494366341498,0.8213944822659818
logistics,log-028,0.04568488178382116,1,0.051715772914314194,-0.00902773949041995,0.8867100928467835
logistics,log-029,-0.11765828414839144,0,-0.004443181814772983,-0.0005737086667821022,0.8206811427424116
logistics,log-030,-0.07609514572104023,0,0.010636139072550317,-0.03665995643827809,0.8541620191920318
logistics,log-031,0.06903263716802494,1,0.061051241049175926,-0.02605402424266659,0.8325643669380379
logistics,log-032,0.16038795568048575,1,0.07495614747454253,0.024462615230432548,0.8742189956935067
logistics,log-033,0.1507089320564033,1,0.05994029452864819,-0.0001577307582258953,0.8520726283790762
logistics,log-034,0.17522668795343976,1,0.06952129869261159,-0.028381034363816525,0.8676731234434624
logistics,log-035,0.019741304981226115,1,0.04715358581134309,0.016466072390862597,0.854972025041761
logistics,log-036,0.11302635334178612,1,0.07153411442360921,0.0017588737859398759,0.8450672596473077
logistics,log-037,-0.06407915153510627,0,0.02280185618491338,0.0006993142857230463,0.8532235608700764
logistics,log-038,0.14300972322239297,1,0.05661263307841945,-0.0007547356957844256,0.8417549030145058
logistics,log-039,0.12854189019833112,1,0.06871420151193045,0.002998038312775573,0.8715104952234904
logistics,log-040,0.1766329287069091,1,0.05134286575574869,0.003519135909154038,0.87032400572363
logistics,log-041,-0.08965013131521576,0,0.00826581353366954,0.009628698400523026,0.8250320725608316
logistics,log-042,-0.004104287445831495,0,0.009159569426325528,0.012303868713201035,0.8587389429158454
logistics,log-043,-0.14906956146136296,0,0.04170483784284469,-0.008912590109563707,0.8087024343342409
logistics,log-044,-0.12164213492742089,0,-0.005971152269370429,-0.029970197002285745,0.8460153619054038
logistics,log-045,-0.024304365396575545,0,0.0297757447097317,0.008359548160319336,0.892151220773707
logistics,log-046,0.020351704184622843,1,0.024208093509561192,0.011034968411167407,0.8560221663509361
logistics,log-047,-0.09260823216780248,0,-0.007896606505710224,-0.02770663334517212,0.8575609173919382
logistics,log-048,0.17464693295649364,1,0.060085451284901406,-0.004952963561135894,0.8118505440212598
logistics,log-049,-0.026514084027687318,0,0.047344157121787314,-0.02372477586671288,0.8334359157624476
logistics,log-050,0.17123275582767972,1,0.06346052182903723,0.03385506996957616,0.8482037656478082
logistics,log-051,-0.03192349015632098,0,0.06970559569401094,0.03147866372022437,0.8367787458247472
logistics,log-052,0.16068738097028085,1,0.040035021400655055,-0.001600003804866898,0.8255735931477222
logistics,log-053,0.0989458810737629,1,0.05622840975291439,-0.016887981554509636,0.8577154665631568
logistics,log-054,-0.11259494664040691,0,0.02644098633070959,-0.02412974541417907,0.8345620940086498
logistics,log-055,0.15873140267015717,1,0.04632344157220688,-0.007861284309588516,0.8457375327534794
logistics,log-056,-0.00042586409867467756,0,-0.007344040537429954,0.006729384476737529,0.8894957833117977
logistics,log-057,-0.0677798959610094,0,-0.028753299142551866,0.001927035420481134,0.858529660082372
logistics,log-058,0.16038025858118332,1,0.03037727658823601,0.008672057218031156,0.8430543516186989
logistics,log-059,-0.0010991544825762478,0,0.008585806612183425,0.009374700881602822,0.8567735558876615
logistics,log-060,-0.1309494418483576,0,0.026983554756365394,-0.006351164521792882,0.8290632810000554
logistics,log-061,0.09572626444012833,1,0.0446013571362162,0.00997144615591996,0.8464506074449013
logistics,log-062,0.03485083591087493,1,0.038856643384780065,-0.011178215396041817,0.8259443087356487
logistics,log-063,0.10972929288465316,1,0.030335987896939413,-0.018959092659104643,0.8676898442910355
logistics,log-064,0.15906898670665526,1,0.08260132002823736,-0.03215609400163118,0.8599676706972871
logistics,log-065,-0.00620696469951032,0,0.0055271778195107295,-0.015898529613741882,0.8447330559018617
logistics,log-066,0.1509726963337637,1,0.050897262980260385,-0.0018658046747883081,0.8646750934232821
logistics,log-067,0.11434395042563683,1,0.05789510725177739,0.03295510268799996,0.8355907338983143
logistics,log-068,0.1701925317600705,1,0.07126297286990432,0.01377493316673367,0.8459236455299455
logistics,log-069,0.08686487249621794,1,0.08206112942587329,-0.018035482241044253,0.8347521832559853
logistics,log-070,0.13100873275347774,1,0.09000539988498368,0.014926134571715585,0.855721091065871
logistics,log-071,0.03815648779770031,1,0.0642296595652908,0.011887625551942104,0.8332837100067405
logistics,log-072,-0.14759136550480778,0,-0.006557311522993839,-0.0183811889514423,0.8324552621644662
logistics,log-073,0.1368343037871977,1,0.03462203651689841,0.01693997493376883,0.8488913260047718
logistics,log-074,0.07173269041305019,1,0.08173106772476356,0.014255529935407555,0.8342244223756144
logistics,log-075,-0.07166760728750424,0,0.025142997684443783,-3.5917938673765346e-05,0.8045892461986348
logistics,log-076,0.048895227281611275,1,0.07646959266181386,0.008585126059476436,0.8362897714249716
logistics,log-077,-0.08093303948056632,0,-0.010533322480946638,-0.004649820431619975,0.8575048819360449
logistics,log-078,0.16328118221100885,1,0.03517526671276181,0.018929532351995855,0.8445093562490713
logistics,log-079,0.04244838007196386,1,0.05106680120502849,0.0003165572401686355,0.8554605080423096
logistics,log-080,0.12259456297283589,1,0.05994323561290701,-0.013984906429828784,0.8524783695444175
retail,ret-001,-0.08408747274605362,0,0.018745425778039296,-0.017931535756919047,0.8042126048867104
retail,ret-002,-0.0804978975310923,0,0.007257725831494388,-0.007248043438521652,0.8698111807836153
retail,ret-003,0.17110060300530683,1,0.04789335137721678,-0.00027577359995091186,0.8298502397912625
retail,ret-004,-0.07109073426945242,0,0.03860903682908441,-0.008498987021913759,0.8414178441899615
retail,ret-005,-0.15424768198565536,0,0.015840601894514274,-0.0047894207591026245,0.8532253398876536
retail,ret-006,-0.13315054361220302,0,0.010496155131955842,-0.002931698793260453,0.8292521700989478
retail,ret-007,0.06281457827690043,1,0.06985389124702676,-0.011537146818106876,0.8589719057509515
retail,ret-008,0.16294366090386575,1,0.07571835116589648,0.004896539612812879,0.8365469171026911
retail,ret-009,-0.11684200617688974,0,0.022323899252508335,0.04186041131466743,0.8289340066436507
retail,ret-010,-0.0826980125869795,0,0.00834971331098828,-0.009370257688517014,0.833553454179846
retail,ret-011,0.11372972524340758,1,0.07407487831632953,0.01866053021316349,0.8378617705547535
retail,ret-012,-0.05080785995436968,0,0.011039694576126855,-0.008285148597456559,0.8017581282963369
retail,ret-013,-0.1469628964275034,0,-0.016535293295034528,0.010989780202971531,0.8203009293613069
retail,ret-014,0.11054706282917054,1,0.05443369962261308,-0.021747935204121542,0.8734595369000789
retail,ret-015,0.12246929296293313,1,0.09319308714149718,-0.004324235269118556,0.8572088304409291
retail,ret-016,0.1319911558996003,1,0.100872676127299,-0.014097718686422808,0.8723357681726944
retail,ret-017,-0.09913885543759322,0,0.013022031196049716,-0.0058611452502284125,0.8344273999949781
retail,ret-018,-0.06804884893187155,0,-0.0037016914370413927,0.01815447255574056,0.8454535726008438
retail,ret-019,0.07338832180494986,1,0.07556255960033191,0.004355163498709846,0.8395099808826378
retail,ret-020,0.025819250876764288,1,0.05535211983506025,0.003607930681056996,0.8714849630938432
retail,ret-021,0.09405272408313475,1,0.04232217093182315,0.017234927699045218,0.8420352975790641
retail,ret-022,0.10363872630705645,1,0.06986199489122183,-0.006707158468868617,0.8454356364165385
retail,ret-023,0.1723273075764311,1,0.07737499369178175,-0.0041670327368415845,0.8761528657578106
retail,ret-024,-0.0038628192215566237,0,0.02589746998197834,-0.019628821642509373,0.7999389966419157
retail,ret-025,-0.0953096224136033,0,0.03358680291710927,-0.03055157566239772,0.8346653143446422
retail,ret-026,0.09910058191261789,1,0.05239247089682413,-0.013626247128534814,0.8583653573065434
retail,ret-027,0.08376184434795586,1,0.08030438618541838,0.025798793434971747,0.8453093244843343
retail,ret-028,0.16452186059989732,1,0.05649326921099559,0.00808154708058352,0.8292787644807267
retail,ret-029,0.036937356082175604,1,0.0951991068036016,0.027598341906417474,0.852339006114183
retail,ret-030,-0.17875392356186331,0,0.008602225520002,-0.009447644758880686,0.8275887751896127
retail,ret-031,-0.13521335234454865,0,-0.0029461954115865413,0.01715646284068932,0.8338796014269737
retail,ret-032,0.1537328505868077,1,0.04510268101757041,0.01937154886236856,0.8234039679834583
retail,ret-033,-0.1398205076098308,0,0.02281303236843029,0.0005456865000611592,0.8339999550645839
retail,ret-034,-0.16861430031076713,0,0.0232618681021795,-0.027015987353391186,0.8446961391668472
retail,ret-035,-0.12226155944903258,0,0.008709403627050739,-0.01374263194455311,0.848439492380125
retail,ret-036,-0.07961115922952261,0,0.026460500071737635,-0.019517285313777544,0.8276696054601876
retail,ret-037,0.09742022789663135,1,0.08776329671338243,0.007043131295756061,0.8284176756478818
retail,ret-038,-0.05291545761642158,0,0.016102010687338082,-0.0107310889482323,0.8242411917522304
retail,ret-039,-0.12187430914990957,0,0.026150364139718933,-0.02407623393228157,0.830350937918947
retail,ret-040,0.04510233948242301,1,0.04676969134945813,-0.02020838458031929,0.8756767229493918
retail,ret-041,0.11505196396158518,1,0.06663043292287066,0.024377584792604733,0.8165884957346848
retail,ret-042,-0.09047898645457139,0,0.01698960182700951,0.025782605923945063,0.8278458184439662
retail,ret-043,-0.05968443056713754,0,0.020384248053432752,-0.006200967625082881,0.8451414738898684
retail,ret-044,-0.11122629825881684,0,0.016706366974509942,0.0018250054580209911,0.830826926592652
retail,ret-045,-0.09086519522863541,0,0.030761887474340364,-0.012914191591376575,0.8543434798666291
retail,ret-046,-0.13985988032561666,0,0.03300809285434454,0.004008914606849014,0.8124576823593909
retail,ret-047,0.1647148842771473,1,0.09038233467488352,-0.0028907212405137684,0.846461721479547
retail,ret-048,0.06171826403637526,1,0.08823624497961173,-0.001295167075915044,0.8611645766834192
retail,ret-049,0.027893944382836683,1,0.06152583067671502,0.012073380185473432,0.8315547720006297
retail,ret-050,-0.16671475284056844,0,-0.00023752403864078786,-0.026974729050275318,0.8384160943851571
retail,ret-051,-0.05525158362083815,0,0.0015806458248176398,-0.008520929056537023,0.8391293972683389
retail,ret-052,0.16399809649256092,1,0.02478181416006664,0.001620805578765548,0.840911192587355
retail,ret-053,-0.10017318143414232,0,0.030432039535664722,0.008499995280631155,0.8305289349741564
retail,ret-054,0.026740817390581623,1,0.07947588230960174,0.023649839005751974,0.8448566924133927
retail,ret-055,0.05414159905863347,1,0.04585127514220865,-0.0028130355003775885,0.8489516401640099
retail,ret-056,-0.12598035021619586,0,0.010758421666604014,-0.028649861348293386,0.8666539834508777
retail,ret-057,0.032465265711214136,1,0.038200475385363114,-0.005296222940588936,0.8808998439883047
retail,ret-058,0.05836626270875053,1,0.08042524518798229,-0.0135049980553704,0.8505033003384224
retail,ret-059,0.14850196430654294,1,0.04902691036507616,0.027713089904051982,0.8685750783784535
retail,ret-060,-0.0018853159441590828,0,0.0029816605666302173,0.018610326797272658,0.8090498341379447
retail,ret-061,-0.013154621388510007,0,-0.01613400700335901,-0.012590653517128016,0.8247937724892949
retail,ret-062,-0.0491424204774433,0,-0.009191335924881867,0.006841396705643363,0.8102639249988208
retail,ret-063,0.06971374707411757,1,0.05942139678722505,-9.906203889144998e-05,0.828106161442812
retail,ret-064,-0.036519410405869396,0,0.007502992682025683,-0.003796360143559654,0.8403797629959454
retail,ret-065,-0.012957364075731587,0,-0.0042600120472086785,-0.006046123938312743,0.8181083729424318
retail,ret-066,0.11255043274746646,1,0.06562139973268089,-0.028033101136375138,0.8481987723940764
retail,ret-067,0.020480594897698573,1,0.0625507646897301,-0.01710973136229304,0.8682251055982622
retail,ret-068,-0.11321913824505647,0,0.02164134321726748,-0.009090607782577746,0.8633825681514504
retail,ret-069,0.05635414564421082,1,0.07990904781576101,0.03081375052416894,0.8384321364138871
retail,ret-070,-0.15494107024444292,0,0.014832280770364234,-0.00991724498015747,0.8195675150928619
retail,ret-071,-0.08096959457506157,0,0.018292652782932364,0.013911070901664931,0.8465081421728037
retail,ret-072,-0.045710412830365754,0,0.03160398947554326,-0.04001737799593948,0.8475536325041829
retail,ret-073,-0.09296063994224664,0,0.011521169937659495,0.0006757473413719654,0.8444443337503846
retail,ret-074,0.061751322961804356,1,0.06400127340244384,-0.009512519140805649,0.868672605578764
retail,ret-075,0.15958811267354617,1,0.04975369049573413,0.02924051556935453,0.8660760390106184
retail,ret-076,0.07485999757453327,1,0.06868944888990244,-0.009776938968025263,0.869260478745661
retail,ret-077,0.1589554765209928,1,0.06535490312270391,0.036977185090291194,0.8430541196060872
retail,ret-078,0.08111263979273764,1,0.043068528243471335,-0.0019804145487139725,0.8686320327627245
retail,ret-079,0.1630332560315984,1,0.07403060243689666,-0.02234175470937426,0.8437755646583179
retail,ret-080,-0.04139487717668308,0,0.008237761611299757,-0.010789538082720665,0.8357677351426209
hospitality,hos-001,0.06455241706784401,1,0.060367364021155966,-0.040662508227809376,0.8380925117101432
hospitality,hos-002,0.14539947028354772,1,0.06776029386296423,0.01431120754465561,0.8453100940337279
hospitality,hos-003,-0.08435499692293194,0,-0.008023744105738646,-0.010431612041200432,0.8228726379712011
hospitality,hos-004,-0.006023946561200144,0,0.0004722235931598883,-0.005440557377910785,0.8219354853776774
hospitality,hos-005,-0.14602705989243858,0,0.011097835990083828,-0.010696820353688505,0.8364329052630372
hospitality,hos-006,-0.17723627730741287,0,0.031240138585243837,0.002717257745635206,0.8506259930303307
hospitality,hos-007,-0.03759039448275389,0,0.0013044107352592135,-0.02130148513752773,0.8363837816112417
hospitality,hos-008,-0.16627654244931084,0,0.01526315911565574,-0.00016478960504278392,0.8656718590633686
hospitality,hos-009,0.0002030236565110921,1,0.041961384983971006,-0.021337660926574742,0.8561557361201269
hospitality,hos-010,0.09407001038989121,1,0.061775034992300366,-0.029173857036980007,0.8310671944225198
hospitality,hos-011,0.0695907835231599,1,0.07577529798325792,-0.030433681238676714,0.872593470473871
hospitality,hos-012,0.14346322984330512,1,0.06524018582346498,0.03862530090226785,0.8696516747305385
hospitality,hos-013,0.0960422687355289,1,0.054492048406027824,-0.02221059842921158,0.8547057698800381
hospitality,hos-014,0.14241377139178146,1,0.08057535769637814,0.025054387070495572,0.8373795243992561
hospitality,hos-015,0.1692882127113653,1,0.0989338783969096,-0.005928680776988819,0.8458675535195876
hospitality,hos-016,-0.061178909227219344,0,-0.009868159888747906,-0.028892418585770317,0.8427113891991742
hospitality,hos-017,0.09705457259611339,1,0.06634918803532772,0.016040319163129566,0.8749498327462127
hospitality,hos-018,-0.05686823879134935,0,0.028718720833690082,-0.02209886292643099,0.8423878065134718
hospitality,hos-019,-0.008110251414605751,0,0.006032772451865827,-0.006948133414222711,0.8179403855442704
hospitality,hos-020,0.037068049086325605,1,0.023124978737589806,0.00312697500308415,0.8190900731840955
hospitality,hos-021,0.06270808027350969,1,0.031828766219093856,0.0025469371819261282,0.8488477979514706
hospitality,hos-022,0.028647584409216637,1,0.06932166554975348,4.147401196392996e-05,0.8618585348138328
hospitality,hos-023,-0.09668586736191724,0,0.027911963459559885,-0.0009494014768039109,0.8315154092202927
hospitality,hos-024,-0.13753152837753088,0,0.009620393629676385,-0.009348515457600359,0.8584839104445836
hospitality,hos-025,-0.0467166810454763,0,0.016475344401364857,-0.012990770949769474,0.857102978670576
hospitality,hos-026,0.08533837471654965,1,0.05170504158965786,0.015123389309708218,0.8593764150700582
hospitality,hos-027,0.1413819587087301,1,0.03403447752391622,-0.005572977137215611,0.8366330540892573
hospitality,hos-028,-0.12516367320294602,0,0.006398092099619421,0.02019123783751128,0.8339811937052979
hospitality,hos-029,-0.13441572095729423,0,0.02920033203033947,-0.013975213761218236,0.8285899276957344
hospitality,hos-030,-0.05347385958442094,0,0.05382234445595603,0.015184527153756854,0.8448770045026723
hospitality,hos-031,0.1491690747361326,1,0.08999511408680985,-0.0055149183419652675,0.8376272398307487
hospitality,hos-032,-0.08450867898575325,0,0.03176233231771686,0.003461838415806353,0.8606681399295488
hospitality,hos-033,0.0512761369787009,1,0.08257683879418892,0.01598019471220622,0.8684965106286963
hospitality,hos-034,0.0995519275134269,1,0.0789080332910915,0.020534824922808878,0.8727354443568487
hospitality,hos-035,0.14961360520048628,1,0.08659986583757823,0.0312790180809523,0.8422485756086169
hospitality,hos-036,0.08227740607119105,1,0.08722598460426217,-0.004510498551950155,0.8585392429501707
hospitality,hos-037,0.1693640048109964,1,0.05910212325811692,0.012097742955663921,0.8594177389073551
hospitality,hos-038,0.17127141237924493,1,0.04534430371067728,0.008813450474534258,0.8530770066324831
hospitality,hos-039,-0.16953662103213016,0,0.020542891704437228,-0.01821476355540376,0.8342855295741549
hospitality,hos-040,-0.05732217934608928,0,0.01847502826335338,-0.0007528829847180145,0.8188981842034333
hospitality,hos-041,0.007206013248384602,1,0.07485083788643475,-0.01854378378274045,0.8556293854774596
hospitality,hos-042,-0.06130541954922254,0,0.005101974330280884,0.001117565519849346,0.8428096452395947
hospitality,hos-043,-0.05137114962600714,0,0.01904224415791974,0.003025426618132875,0.8110316960270887
hospitality,hos-044,0.14041472719876202,1,0.06891456266513502,-0.009624303825276685,0.872337909848683
hospitality,hos-045,-0.16812614110973947,0,0.01898605355275258,-0.003353871750779781,0.84094386796318
hospitality,hos-046,-0.05042693847445859,0,0.0029519718147827424,-0.010151616100075471,0.8365800993300623
hospitality,hos-047,0.047847068720257596,1,0.030032159601547495,0.007016079907158174,0.8802561402249314
hospitality,hos-048,-0.16638051399845916,0,-0.006383973431664532,0.011415241330426715,0.8318598726385297
hospitality,hos-049,0.10752799585513872,1,0.09107538268554236,0.010243390580993397,0.8414458086065641
