neighborhood,region,year,post,knowledge_index,single_parent_share,filing_support_rate,effective_exposure,employment_rate,mean_earnings_k,takeup_rate,knowledge_quartile
tract_10,West,2001,1,0.5365798069513725,0.33763790241368496,0.4541483753806971,0.0822779160657715,0.6165378831391535,19.180206391666932,0.7983692386585994,Q2
tract_10,West,2002,1,0.5365798069513725,0.33763790241368496,0.4541483753806971,0.0822779160657715,0.6417236131334483,19.272098376919306,0.7983692386585994,Q2
tract_10,West,2003,1,0.5365798069513725,0.33763790241368496,0.4541483753806971,0.0822779160657715,0.6413380138307387,20.463011290093792,0.7983692386585994,Q2
tract_10,West,2004,1,0.5365798069513725,0.33763790241368496,0.4541483753806971,0.0822779160657715,0.6528378908298669,21.258741558844896,0.7983692386585994,Q2
tract_11,West,1998,0,0.4174319322538973,0.40620090472523596,0.3717849482570228,0.0630403125801585,0.5475761258024613,16.709530077254957,0.6118360247017296,Q1 low
tract_11,West,1999,0,0.4174319322538973,0.40620090472523596,0.3717849482570228,0.0630403125801585,0.5790903432682257,17.307550880279347,0.6118360247017296,Q1 low
tract_11,West,2000,0,0.4174319322538973,0.40620090472523596,0.3717849482570228,0.0630403125801585,0.5651919640143417,17.329651461533615,0.6118360247017296,Q1 low
tract_11,West,2001,1,0.4174319322538973,0.40620090472523596,0.3717849482570228,0.0630403125801585,0.5654617941388982,19.126893156845235,0.7604296416572146,Q1 low
tract_11,West,2002,1,0.4174319322538973,0.40620090472523596,0.3717849482570228,0.0630403125801585,0.5881080561707321,19.660218666322173,0.7604296416572146,Q1 low
tract_11,West,2003,1,0.4174319322538973,0.40620090472523596,0.3717849482570228,0.0630403125801585,0.5849230264572856,20.27710955687886,0.7604296416572146,Q1 low
tract_11,West,2004,1,0.4174319322538973,0.40620090472523596,0.3717849482570228,0.0630403125801585,0.6396106963879981,20.397757172192765,0.7604296416572146,Q1 low
tract_12,North,1998,0,0.5104421320319561,0.4031667950925658,0.2923578822913587,0.06016529877220344,0.5503036847516306,16.97833118536648,0.6285611652261922,Q2
tract_12,North,1999,0,0.5104421320319561,0.4031667950925658,0.2923578822913587,0.06016529877220344,0.5670919813347396,17.055413366908997,0.6285611652261922,Q2
tract_12,North,2000,0,0.5104421320319561,0.4031667950925658,0.2923578822913587,0.06016529877220344,0.5992729743503422,17.92101048776519,0.6285611652261922,Q2
tract_12,North,2001,1,0.5104421320319561,0.4031667950925658,0.2923578822913587,0.06016529877220344,0.5930487974840707,18.932004291410394,0.773126332687044,Q2
tract_12,North,2002,1,0.5104421320319561,0.4031667950925658,0.2923578822913587,0.06016529877220344,0.5961360025299342,18.39165449908186,0.773126332687044,Q2
tract_12,North,2003,1,0.5104421320319561,0.4031667950925658,0.2923578822913587,0.06016529877220344,0.6144831460407939,20.187534372188512,0.773126332687044,Q2
tract_12,North,2004,1,0.5104421320319561,0.4031667950925658,0.2923578822913587,0.06016529877220344,0.627722938498421,20.106766821210403,0.773126332687044,Q2
tract_13,West,1998,0,0.7716502623246897,0.1920680205672479,0.25728941025503416,0.03813269328535016,0.5069315429603444,16.93641535148654,0.6863813860471897,Q4 high
tract_13,West,1999,0,0.7716502623246897,0.1920680205672479,0.25728941025503416,0.03813269328535016,0.5359510663913397,17.38300598702387,0.6863813860471897,Q4 high
tract_13,West,2000,0,0.7716502623246897,0.1920680205672479,0.25728941025503416,0.03813269328535016,0.5213026458549513,17.67851946094905,0.6863813860471897,Q4 high
tract_13,West,2001,1,0.7716502623246897,0.1920680205672479,0.25728941025503416,0.03813269328535016,0.5641727815113704,18.311815490169224,0.8150638445410933,Q4 high
tract_13,West,2002,1,0.7716502623246897,0.1920680205672479,0.25728941025503416,0.03813269328535016,0.5602816826905549,18.69680821706608,0.8150638445410933,Q4 high
tract_13,West,2003,1,0.7716502623246897,0.1920680205672479,0.25728941025503416,0.03813269328535016,0.5761039815579088,19.51959352105159,0.8150638445410933,Q4 high
tract_13,West,2004,1,0.7716502623246897,0.1920680205672479,0.25728941025503416,0.03813269328535016,0.5922655004054281,20.02634835490524,0.8150638445410933,Q4 high
tract_14,Midwest,1998,0,0.5554737103800429,0.1515586655722312,0.29082639647129405,0.024483759467967586,0.586602994838723,17.092526837791944,0.6120850844514355,Q2
tract_14,Midwest,1999,0,0.5554737103800429,0.1515586655722312,0.29082639647129405,0.024483759467967586,0.5892486035754589,17.78848308465722,0.6120850844514355,Q2
tract_14,Midwest,2000,0,0.5554737103800429,0.1515586655722312,0.29082639647129405,0.024483759467967586,0.6140307177017306,18.568277447028443,0.6120850844514355,Q2
tract_14,Midwest,2001,1,0.5554737103800429,0.1515586655722312,0.29082639647129405,0.024483759467967586,0.6462087283843231,18.670372363320812,0.7606206611662606,Q2
tract_14,Midwest,2002,1,0.5554737103800429,0.1515586655722312,0.29082639647129405,0.024483759467967586,0.6305508679453139,18.908808875000485,0.7606206611662606,Q2
tract_14,Midwest,2003,1,0.5554737103800429,0.1515586655722312,0.29082639647129405,0.024483759467967586,0.662884055601798,19.8971547534715,0.7606206611662606,Q2
tract_14,Midwest,2004,1,0.5554737103800429,0.1515586655722312,0.29082639647129405,0.024483759467967586,0.6455658532943613,20.663097444330667,0.7606206611662606,Q2
tract_15,Midwest,1998,0,0.5924561973814851,0.26666918972802867,0.2401651138308047,0.037943641688651726,0.615949787409731,16.73859793583767,0.6297451736254684,Q3
tract_15,Midwest,1999,0,0.5924561973814851,0.26666918972802867,0.2401651138308047,0.037943641688651726,0.629112846542031,17.507240551937887,0.6297451736254684,Q3
tract_15,Midwest,2000,0,0.5924561973814851,0.26666918972802867,0.2401651138308047,0.037943641688651726,0.6402826578655503,18.483317237921856,0.6297451736254684,Q3
tract_15,Midwest,2001,1,0.5924561973814851,0.26666918972802867,0.2401651138308047,0.037943641688651726,0.6426278733438068,18.713621692881915,0.7740151985084831,Q3
tract_15,Midwest,2002,1,0.5924561973814851,0.26666918972802867,0.2401651138308047,0.037943641688651726,0.6559502000675506,19.334322542319395,0.7740151985084831,Q3
tract_15,Midwest,2003,1,0.5924561973814851,0.26666918972802867,0.2401651138308047,0.037943641688651726,0.6842154762172091,20.000101277763044,0.7740151985084831,Q3
tract_15,Midwest,2004,1,0.5924561973814851,0.26666918972802867,0.2401651138308047,0.037943641688651726,0.6585142458538052,20.332537421799156,0.7740151985084831,Q3
tract_16,South,1998,0,0.6531813508733242,0.28900678434185234,0.44717573292562535,0.08441508106766352,0.6026656796923865,17.254849950087902,0.6950514896623344,Q3
tract_16,South,1999,0,0.6531813508733242,0.28900678434185234,0.44717573292562535,0.08441508106766352,0.6211657363011684,17.663828243962147,0.6950514896623344,Q3
tract_16,South,2000,0,0.6531813508733242,0.28900678434185234,0.44717573292562535,0.08441508106766352,0.6212267011277434,18.136014718226715,0.6950514896623344,Q3
tract_16,South,2001,1,0.6531813508733242,0.28900678434185234,0.44717573292562535,0.08441508106766352,0.6460794660642152,19.34332855531191,0.8211036827218432,Q3
tract_16,South,2002,1,0.6531813508733242,0.28900678434185234,0.44717573292562535,0.08441508106766352,0.6650631740709136,19.47883452425721,0.8211036827218432,Q3
tract_16,South,2003,1,0.6531813508733242,0.28900678434185234,0.44717573292562535,0.08441508106766352,0.6585898424327993,20.47997605485207,0.8211036827218432,Q3
tract_16,South,2004,1,0.6531813508733242,0.28900678434185234,0.44717573292562535,0.08441508106766352,0.6849503185708603,21.331288035542592,0.8211036827218432,Q3
tract_17,South,1998,0,0.434790668402864,0.12263749496311664,0.4953445977155511,0.026412585525886087,0.5355385378278199,16.795747739370114,0.6075883776101005,Q2
tract_17,South,1999,0,0.434790668402864,0.12263749496311664,0.4953445977155511,0.026412585525886087,0.5549398957621113,17.848269626952636,0.6075883776101005,Q2
tract_17,South,2000,0,0.434790668402864,0.12263749496311664,0.4953445977155511,0.026412585525886087,0.5649437257212808,18.04227219609848,0.6075883776101005,Q2
tract_17,South,2001,1,0.434790668402864,0.12263749496311664,0.4953445977155511,0.026412585525886087,0.5869524806367392,18.999586786764425,0.7571626651163224,Q2
tract_17,South,2002,1,0.434790668402864,0.12263749496311664,0.4953445977155511,0.026412585525886087,0.6092065701986988,18.83800603353244,0.7571626651163224,Q2
tract_17,South,2003,1,0.434790668402864,0.12263749496311664,0.4953445977155511,0.026412585525886087,0.6190815121193111,19.537149960052094,0.7571626651163224,Q2
tract_17,South,2004,1,0.434790668402864,0.12263749496311664,0.4953445977155511,0.026412585525886087,0.6314998323975556,20.324514869142494,0.7571626651163224,Q2
tract_18,South,1998,0,0.5235355190788704,0.395854926792896,0.31070815389892714,0.06439243624708703,0.6064375207448434,17.391978580442235,0.6361835413666516,Q2
tract_18,South,1999,0,0.5235355190788704,0.395854926792896,0.31070815389892714,0.06439243624708703,0.6021849997017328,17.371992587531075,0.6361835413666516,Q2
tract_18,South,2000,0,0.5235355190788704,0.395854926792896,0.31070815389892714,0.06439243624708703,0.6257886291001608,17.908045715644064,0.6361835413666516,Q2
tract_18,South,2001,1,0.5235355190788704,0.395854926792896,0.31070815389892714,0.06439243624708703,0.6388608938651237,19.33548594922687,0.7788259426791645,Q2
tract_18,South,2002,1,0.5235355190788704,0.395854926792896,0.31070815389892714,0.06439243624708703,0.6530040975921502,19.331371763724885,0.7788259426791645,Q2
tract_18,South,2003,1,0.5235355190788704,0.395854926792896,0.31070815389892714,0.06439243624708703,0.6481386220338071,20.6294821634787,0.7788259426791645,Q2
tract_18,South,2004,1,0.5235355190788704,0.395854926792896,0.31070815389892714,0.06439243624708703,0.659001824315993,20.675826882271824,0.7788259426791645,Q2
tract_19,South,1998,0,0.23023898324300712,0.27156248543038586,0.28726703014365257,0.01796116150775117,0.629473340280372,16.540042421390396,0.5036924624080534,Q1 low
tract_19,South,1999,0,0.23023898324300712,0.27156248543038586,0.28726703014365257,0.01796116150775117,0.6460973054481395,17.078729071202652,0.5036924624080534,Q1 low
tract_19,South,2000,0,0.23023898324300712,0.27156248543038586,0.28726703014365257,0.01796116150775117,0.6538410562139311,17.768819570915557,0.5036924624080534,Q1 low
tract_19,South,2001,1,0.23023898324300712,0.27156248543038586,0.28726703014365257,0.01796116150775117,0.6607882140746861,18.94328354126254,0.671454323501589,Q1 low
tract_19,South,2002,1,0.23023898324300712,0.27156248543038586,0.28726703014365257,0.01796116150775117,0.6695212079205611,19.55931701917056,0.671454323501589,Q1 low
tract_19,South,2003,1,0.23023898324300712,0.27156248543038586,0.28726703014365257,0.01796116150775117,0.6907618847867716,19.856263053640877,0.671454323501589,Q1 low
tract_19,South,2004,1,0.23023898324300712,0.27156248543038586,0.28726703014365257,0.01796116150775117,0.7038017413157515,20.174218522839045,0.671454323501589,Q1 low
tract_20,West,1998,0,0.8218455668626281,0.2970416402955252,0.3250609524270621,0.07935464530645889,0.564906000005032,17.00973409420103,0.7270662258738625,Q4 high
tract_20,West,1999,0,0.8218455668626281,0.2970416402955252,0.3250609524270621,0.07935464530645889,0.5768169045893636,17.425274569792332,0.7270662258738625,Q4 high
tract_20,West,2000,0,0.8218455668626281,0.2970416402955252,0.3250609524270621,0.07935464530645889,0.6035533961433164,17.754850365790883,0.7270662258738625,Q4 high
tract_20,West,2001,1,0.8218455668626281,0.2970416402955252,0.3250609524270621,0.07935464530645889,0.6187441311890031,18.660551680673,0.8428765081624039,Q4 high
tract_20,West,2002,1,0.8218455668626281,0.2970416402955252,0.3250609524270621,0.07935464530645889,0.6223598344740844,19.350098050051,0.8428765081624039,Q4 high
tract_20,West,2003,1,0.8218455668626281,0.2970416402955252,0.3250609524270621,0.07935464530645889,0.6438715913961726,20.619149727516803,0.8428765081624039,Q4 high
tract_20,West,2004,1,0.8218455668626281,0.2970416402955252,0.3250609524270621,0.07935464530645889,0.6445609600372688,20.801521578452846,0.8428765081624039,Q4 high
tract_21,West,1998,0,0.5298269570734936,0.1072179801346625,0.5322920194363193,0.030237900057380078,0.5370182155001736,17.217916111031244,0.6477730040623649,Q2
tract_21,West,1999,0,0.5298269570734936,0.1072179801346625,0.5322920194363193,0.030237900057380078,0.5572430192219145,17.91991758676005,0.6477730040623649,Q2
tract_21,West,2000,0,0.5298269570734936,0.1072179801346625,0.5322920194363193,0.030237900057380078,0.5652525007241397,17.503952512179954,0.6477730040623649,Q2
tract_21,West,2001,1,0.5298269570734936,0.1072179801346625,0.5322920194363193,0.030237900057380078,0.573790278684581,18.323210785530573,0.7873900524180277,Q2
tract_21,West,2002,1,0.5298269570734936,0.1072179801346625,0.5322920194363193,0.030237900057380078,0.5929001447096238,20.305362043256817,0.7873900524180277,Q2
tract_21,West,2003,1,0.5298269570734936,0.1072179801346625,0.5322920194363193,0.030237900057380078,0.5979329942380595,20.10994218748744,0.7873900524180277,Q2
tract_21,West,2004,1,0.5298269570734936,0.1072179801346625,0.5322920194363193,0.030237900057380078,0.6053728344884403,20.762644370160963,0.7873900524180277,Q2
tract_22,South,1998,0,0.3997194733159104,0.19452815278646077,0.273404335467978,0.021259016370053153,0.5945064207233302,16.600587211867378,0.555426173589524,Q1 low
tract_22,South,1999,0,0.3997194733159104,0.19452815278646077,0.273404335467978,0.021259016370053153,0.6229552849260702,17.467922724447437,0.555426173589524,Q1 low
tract_22,South,2000,0,0.3997194733159104,0.19452815278646077,0.273404335467978,0.021259016370053153,0.6070502223815881,18.14361903903825,0.555426173589524,Q1 low
tract_22,South,2001,1,0.3997194733159104,0.19452815278646077,0.273404335467978,0.021259016370053153,0.6345737097646635,18.51584749473584,0.7155755602522724,Q1 low
tract_22,South,2002,1,0.3997194733159104,0.19452815278646077,0.273404335467978,0.021259016370053153,0.6318338368967489,19.212695984732964,0.7155755602522724,Q1 low
tract_22,South,2003,1,0.3997194733159104,0.19452815278646077,0.273404335467978,0.021259016370053153,0.6538667018181035,19.870252271490592,0.7155755602522724,Q1 low
tract_22,South,2004,1,0.3997194733159104,0.19452815278646077,0.273404335467978,0.021259016370053153,0.6752395937079008,20.205777229214245,0.7155755602522724,Q1 low
tract_23,North,1998,0,0.6341998685123749,0.4027757926369978,0.258964088009126,0.06614987850347313,0.6305448698715869,16.883245700649198,0.6654337487628064,Q3
tract_23,North,1999,0,0.6341998685123749,0.4027757926369978,0.258964088009126,0.06614987850347313,0.6420315254792124,17.565337623667684,0.6654337487628064,Q3
tract_23,North,2000,0,0.6341998685123749,0.4027757926369978,0.258964088009126,0.06614987850347313,0.6686896492770217,18.943805931672543,0.6654337487628064,Q3
tract_23,North,2001,1,0.6341998685123749,0.4027757926369978,0.258964088009126,0.06614987850347313,0.6758887647718861,18.89472229989619,0.8002094856919849,Q3
tract_23,North,2002,1,0.6341998685123749,0.4027757926369978,0.258964088009126,0.06614987850347313,0.6883629377690097,19.065247053027463,0.8002094856919849,Q3
tract_23,North,2003,1,0.6341998685123749,0.4027757926369978,0.258964088009126,0.06614987850347313,0.6777820121809188,20.347708459100875,0.8002094856919849,Q3
tract_23,North,2004,1,0.6341998685123749,0.4027757926369978,0.258964088009126,0.06614987850347313,0.6870411572447193,20.649470145936526,0.8002094856919849,Q3
tract_24,West,1998,0,0.4623917634513929,0.2118681630151693,0.31237860952147706,0.030602512072713882,0.6038767940889367,16.21616460428895,0.5900991981668898,Q2
tract_24,West,1999,0,0.4623917634513929,0.2118681630151693,0.31237860952147706,0.030602512072713882,0.5751839081850916,17.693351506762802,0.5900991981668898,Q2
tract_24,West,2000,0,0.4623917634513929,0.2118681630151693,0.31237860952147706,0.030602512072713882,0.6164941614088578,17.55445884041064,0.5900991981668898,Q2
tract_24,West,2001,1,0.4623917634513929,0.2118681630151693,0.31237860952147706,0.030602512072713882,0.6149565165508345,18.94099926784671,0.7435258153120501,Q2
tract_24,West,2002,1,0.4623917634513929,0.2118681630151693,0.31237860952147706,0.030602512072713882,0.6477303910575614,19.662234267785802,0.7435258153120501,Q2
tract_24,West,2003,1,0.4623917634513929,0.2118681630151693,0.31237860952147706,0.030602512072713882,0.6449775392471884,19.480598683761368,0.7435258153120501,Q2
tract_24,West,2004,1,0.4623917634513929,0.2118681630151693,0.31237860952147706,0.030602512072713882,0.6477861496570427,21.123269084852005,0.7435258153120501,Q2
tract_25,North,1998,0,0.6436918726002525,0.2034997908059723,0.20973722495791375,0.027473722689753302,0.5297814255096056,16.025007925965806,0.6337668035925563,Q3
tract_25,North,1999,0,0.6436918726002525,0.2034997908059723,0.20973722495791375,0.027473722689753302,0.5509930441347733,17.18651524437761,0.6337668035925563,Q3
tract_25,North,2000,0,0.6436918726002525,0.2034997908059723,0.20973722495791375,0.027473722689753302,0.5514002752053827,17.83919021544008,0.6337668035925563,Q3
tract_25,North,2001,1,0.6436918726002525,0.2034997908059723,0.20973722495791375,0.027473722689753302,0.5787106633240181,18.943211010039153,0.7770246400764048,Q3
tract_25,North,2002,1,0.6436918726002525,0.2034997908059723,0.20973722495791375,0.027473722689753302,0.5984650860358866,18.971490455556435,0.7770246400764048,Q3
tract_25,North,2003,1,0.6436918726002525,0.2034997908059723,0.20973722495791375,0.027473722689753302,0.6118922346410802,19.348041037170542,0.7770246400764048,Q3
tract_25,North,2004,1,0.6436918726002525,0.2034997908059723,0.20973722495791375,0.027473722689753302,0.6111433663859452,19.842158505264663,0.7770246400764048,Q3
tract_26,South,1998,0,0.7008216355745018,0.1144255574007877,0.4993407445279807,0.04004308619153926,0.5804672608134908,17.122263909044637,0.700276371490693,Q3
