applicant_id,population,region,demographic_group,age,education_years,months_unemployed,prior_earnings,digital_skill,local_unemployment,baseline_risk,training_cost,propensity_true,training_offer,true_y0,true_y1,true_effect,true_net_effect,earnings_12mo
22,target,central_city,group_b,40,10.092241501233492,12.79135585421164,27440.174108714382,-1.0498923513173484,0.09689477483417411,0.7937333087603384,1710.0739495027901,0.7391921416951037,1,14598.69227233675,19370.429780335457,4771.737507998707,3061.6635584959167,19370.429780335457
23,target,suburban,group_b,36,13.339157731681766,18.0,27088.657036676042,0.18239958330793765,0.0906461294399781,0.8134292588003135,1649.6578753789938,0.6508123108220114,1,18424.073096822685,22801.55224177106,4377.479144948374,2727.82126956938,22801.55224177106
24,target,central_city,group_a,28,15.299718637652788,7.010799900397727,36431.26920644429,1.7091808829004478,0.08982297119337845,0.22731541983384992,1357.0819200413694,0.4387492214027879,0,46348.875737370436,47199.94466922837,851.068931857934,-506.01298818343537,46348.875737370436
25,target,rural,group_b,33,11.946157959904582,3.766052103704573,15459.091077750625,-1.7409308985809582,0.12394995890841265,0.7482285793103676,1954.7066255729183,0.7096800054895733,1,18224.478580974363,21848.399065167545,3623.920484193181,1669.2138586202627,21848.399065167545
26,target,suburban,group_a,48,11.923009787607052,0.9313058537975472,26525.643402471633,0.6854081094229626,0.08815223159128278,0.22566019794277772,1484.427486895508,0.42950666379674257,1,29751.923757357632,31280.795538455393,1528.8717810977596,44.44429420225151,31280.795538455393
27,target,rural,group_b,30,12.785611974028862,12.817046594456537,10768.934959552047,-1.7030859999021275,0.13728049813832266,0.9247337491972377,2106.6425853604574,0.7483815882030198,0,18367.879393544423,23191.56562078934,4823.68622724492,2717.0436418844624,18367.879393544423
28,target,rural,group_b,28,14.683689550204914,16.09239593938935,22634.76480088363,0.41351360469230225,0.11683916833895952,0.8151804061870505,1997.5510077703857,0.6417631655662125,0,19669.265482622315,23687.96463665627,4018.6991540339563,2021.1481462635707,19669.265482622315
29,target,suburban,group_a,35,13.90199997893568,4.793760531302809,29036.68762660113,0.22646918708005467,0.07869603300259242,0.3488138162391368,1650.0762439289533,0.48509727412366305,1,36033.67553739486,38023.63446539419,1989.9589279993284,339.88268407037503,38023.63446539419
30,target,suburban,group_b,37,10.650195258100474,11.36314050281123,8900.155561388996,0.3342705113357736,0.07667127219235619,0.7484014786543096,1737.1972480706881,0.6272630409405332,1,27276.9189796074,31410.934115689135,4134.015136081735,2396.817888011047,31410.934115689135
31,target,rural,group_b,38,14.280033480474868,10.141720767401724,25349.339623711392,-0.325984644122252,0.10584490008600451,0.7076647021946976,2192.94628536404,0.6439366399630514,1,23061.178395553554,26710.883653485755,3649.7052579322017,1456.7589725681619,26710.883653485755
32,target,rural,group_b,31,13.150223166513832,11.942380414362882,17918.116526213205,-1.43580500713013,0.11492885973689015,0.8735023675494947,2175.846577461659,0.7276976515456071,1,22722.499446908558,27370.359572338424,4647.860125429866,2472.0135479682067,27370.359572338424
33,target,rural,group_b,32,13.438166938567809,2.143806707574835,21511.107929371978,-2.6,0.16,0.7668349697969044,1944.2117774270685,0.7445703317274817,0,21642.748757305802,25330.52637364878,3687.7776163429758,1743.5658389159073,21642.748757305802
34,target,rural,group_a,39,9.16858175758838,7.514137753441542,16437.006407163593,-1.3096114039962528,0.12044717556623817,0.763006509005295,1862.277218259245,0.6666756349431135,1,12378.96587180763,16053.604210713802,3674.6383389061716,1812.3611206469266,16053.604210713802
35,target,suburban,group_a,30,15.984494255674708,7.815032149628985,38306.4033077864,1.820622890970289,0.10592475847204798,0.23673440171471463,1465.34642104334,0.38332296497078233,0,47763.09115347998,48347.02475349987,583.9336000198915,-881.4128210234484,47763.09115347998
36,target,rural,group_b,34,10.264432860675152,4.2146878945026565,13534.079072144059,-0.8863348591361903,0.1176066493760024,0.6899551008032152,1877.9454236424458,0.662172042473807,1,12880.790926952874,16304.716832909508,3423.9259059566343,1545.9804823141885,16304.716832909508
37,target,rural,group_b,36,13.685189816916125,5.224567690485213,23326.731263567333,-0.17660251977500502,0.1100542747026508,0.5593006943384158,1866.060375265803,0.597481978493626,1,28345.317414440433,30891.837397409876,2546.5199829694425,680.4596077036394,30891.837397409876
38,target,suburban,group_b,37,13.965757515750266,2.907684906200176,22866.97332016715,-0.4502630880491002,0.08516011936894556,0.46329685627917777,1506.9417546679592,0.582693107354824,0,37642.901541664934,40529.48497157417,2886.5834299092417,1379.6416752412824,37642.901541664934
39,target,central_city,group_a,34,15.458463860201535,4.290516292736517,33416.26010802978,0.5041320053301079,0.09341668762866222,0.2855151474082054,1515.3446933345438,0.5093985574697122,0,37091.11662673933,38844.08533863565,1752.9687118963209,237.62401856177712,37091.11662673933
40,target,central_city,group_b,30,13.912867399213177,3.6699225776426956,33597.172793071295,1.9506681401867556,0.07969425394572907,0.17581964192914015,1453.9425106441922,0.4479572520180801,0,38059.644790570215,38717.913529952915,658.2687393827007,-795.6737712614915,38059.644790570215
41,target,rural,group_a,49,14.507638020872582,9.172704269881141,22101.20554081452,-0.8632723155325848,0.13493112494726434,0.7397397652526257,2135.15589953619,0.6424674499470195,1,28262.091752821674,32450.878627168684,4188.786874347012,2053.6309748108215,32450.878627168684
42,target,rural,group_b,47,14.193328773922584,6.225429498582953,24211.39653606916,-0.23863599060635945,0.11629097833185856,0.5974165915284084,1935.8164827447217,0.6106353248440576,0,24433.476514107566,27110.810256233064,2677.3337421254973,741.5172593807756,24433.476514107566
43,target,suburban,group_a,39,12.648542159795614,1.3109219677680675,31204.88445417106,0.17651712212780113,0.04964250355328494,0.2213609686143576,1515.1465746113765,0.4508571725792061,0,36010.15832468867,37522.933791180825,1512.775466492155,-2.371108119221617,36010.15832468867
44,target,central_city,group_b,33,10.179147593991594,3.3310391190836097,28311.325575845185,-0.544419527186518,0.09693798708346146,0.4520456573307774,1525.8972887044838,0.6359544677609764,0,21799.699560691413,24644.158501737846,2844.4589410464305,1318.5616523419467,21799.699560691413
45,target,rural,group_b,34,13.677171309197249,5.730181901771044,26175.152186460946,-0.455002732790703,0.14007257418742217,0.6104065067517682,1978.9781024444644,0.623367888118725,0,18863.347410411174,22014.26254158324,3150.9151311720684,1171.937028727604,18863.347410411174
46,target,central_city,group_b,40,11.572806934211517,12.631148871604848,18149.919379384715,-0.005298995278104013,0.07965115996979891,0.751208839836578,1770.0974073458422,0.6910097018118078,0,13539.269122446656,17683.795018794804,4144.525896348148,2374.4284890023064,13539.269122446656
47,target,rural,group_a,36,12.247033333464595,10.728383933388532,17679.191662761194,-0.03984169299679896,0.12278312414486488,0.7279929092741214,2123.186007120156,0.6045268883994922,0,22850.876172628236,26570.34783725702,3719.471664628784,1596.285657508628,22850.876172628236
48,target,rural,group_b,49,14.435227174056047,7.403743536043902,22241.654278615224,-0.42747602096012166,0.14591708089788763,0.6946970639422739,1974.3035481479533,0.6447056619358984,1,28486.937901120356,31927.13822457024,3440.2003234498843,1465.896775301931,31927.13822457024
49,target,central_city,group_b,53,13.009898903503462,2.9309932884734557,25157.943229482902,-1.0235469222467761,0.09124134082644288,0.5156710556730014,1438.3489714006148,0.6720034005446386,0,27740.261786550447,30822.934218990165,3082.672432439717,1644.323461039102,27740.261786550447
50,target,central_city,group_a,28,11.504652123317491,9.338381407860686,25636.994266039943,-1.6120705875495094,0.10959629998786609,0.7448640353319469,1712.692700543749,0.7204643994143435,0,28362.99800302779,32951.7689513106,4588.770948282809,2876.0782477390594,28362.99800302779
51,target,rural,group_b,34,11.049620825853353,5.180876583746607,12887.638924770017,-0.5858810187035082,0.13697980144608923,0.7085556431319092,1670.0831103485405,0.6548207242844036,1,18400.811802024913,21888.574769253624,3487.762967228712,1817.6798568801717,21888.574769253624
52,target,central_city,group_a,32,13.573235241346115,4.1446018580821455,30983.47435248342,0.9749978974680917,0.07516756314970441,0.2427313789733962,1562.6636336311105,0.4759289880673383,1,33753.057322011984,35345.84360488838,1592.786282876395,30.122649245284492,35345.84360488838
53,target,central_city,group_b,33,12.831053158462053,2.8414850333204615,23632.701361763917,-1.6172237306803001,0.10728665798773356,0.6077986130096309,1511.28858519026,0.7170892182548894,1,31546.914114970234,34974.51212207829,3427.5980071080576,1916.3094219177976,34974.51212207829
54,target,rural,group_b,27,15.112987185997268,5.777386676102973,35570.990143312396,2.042687597172516,0.10615549821037329,0.2402548423161469,1933.21334037511,0.40820502249155743,0,37309.27519068875,38133.82980951777,824.554618829016,-1108.658721546094,37309.27519068875
55,target,central_city,group_b,38,14.412308149650567,2.5593606949261742,36098.51212290795,0.7610214652394416,0.10744870620141499,0.24421664980310287,1556.5984969377985,0.5209540408343108,1,35792.994391743814,37391.34152860663,1598.347136862817,41.74863992501855,37391.34152860663
56,target,central_city,group_a,37,11.030539972338882,8.401822225706905,13924.769046951016,-2.6,0.1073400179526393,0.8582427810057793,1446.2995323066473,0.7781605939922405,1,18883.272139493758,23896.533111579396,5013.260972085638,3566.961439778991,23896.533111579396
57,target,suburban,group_b,34,14.798082422439098,3.9093541418042257,32260.871629795707,-0.16721586593683901,0.06906160432562165,0.3700472064672823,1381.0800838196599,0.5438007246357055,1,32360.789227562564,34430.24596857607,2069.4567410135046,688.3766571938447,34430.24596857607
58,target,rural,group_a,42,14.15665896745484,8.405170990623157,24637.718819095724,-0.7349092573483905,0.1314345940609659,0.6856558974697059,1952.3706208717915,0.6226444841286146,1,20475.40194669146,24478.572986807492,4003.17104011603,2050.8004192442386,24478.572986807492
59,target,central_city,group_b,39,13.853804326320937,4.964206651894485,28995.03767525148,-0.026466064961004537,0.09079881259993475,0.43599101598790746,1346.4528498337006,0.6097243201650153,1,29996.416577052856,32312.76694091158,2316.3503638587254,969.8975140250247,32312.76694091158
60,target,rural,group_b,41,14.851745032074453,14.144601333256393,23231.400191157336,-0.10944264661330291,0.1239699375520873,0.8127306130824276,2044.1364292687053,0.6624742490951228,1,28092.74031781289,32103.03178191178,4010.2914640988906,1966.1550348301853,32103.03178191178
61,target,rural,group_b,36,11.315015312196968,9.91201761276132,17146.584338548713,-0.8647091393021472,0.11073255307016855,0.803219926666142,2127.5311622447603,0.6898355426357785,1,8678.028631748195,13084.679420066394,4406.6507883181985,2279.119626073438,13084.679420066394
62,target,central_city,group_a,24,10.740712601116448,3.2062278489309937,21118.005812956013,-1.0729155748023067,0.07420201187055685,0.5048046935201781,1418.6586907277322,0.6396050126461572,1,38900.98176953551,41942.970542075054,3041.9887725395465,1623.3300818118144,41942.970542075054
63,target,rural,group_b,38,9.934787328172028,5.353841004098374,25683.49549733443,-1.687999295745537,0.1338162867483983,0.7228870415370793,1908.350880704579,0.7016484426900917,1,14806.13857964907,18343.086906204328,3536.948326555256,1628.5974458506769,18343.086906204328
64,target,rural,group_b,26,10.27154711576743,4.3827179672187935,19504.3619046534,-1.2538489734328602,0.12108601646400896,0.6890992647142387,1983.939021526229,0.6765927048456328,0,26937.87626171665,30358.864938215916,3420.9886764992666,1437.0496549730376,26937.87626171665
65,target,rural,group_a,43,11.731982798710717,8.076197229844187,21779.719011225025,-0.7898352922634906,0.11108258910949868,0.6864198621010367,1784.0045061054143,0.6251705087644721,1,25014.736541525126,29020.529508255884,4005.792966730757,2221.788460625343,29020.529508255884
66,target,suburban,group_a,29,12.493935546592457,8.545385635664287,21113.174151003113,0.31578585340347387,0.10325630000222108,0.5527476058520806,1569.9361353254249,0.5396213267156502,1,23923.135502569767,27324.622538879958,3401.48703631019,1831.5509009847651,27324.622538879958
67,target,central_city,group_b,52,12.843987613175145,11.199391038027008,27503.84133342819,-0.13225530408735586,0.055550156620530734,0.6344165943877571,1554.514360399377,0.6667195218425709,1,28711.29041242908,32418.54614181684,3707.2557293877626,2152.7413689883856,32418.54614181684
68,target,rural,group_b,30,12.182734145531853,8.148922252624262,26746.88891982435,-0.2604941093835384,0.09594230266403327,0.6220765355009683,1905.6343652596918,0.6182854003106777,1,23072.59585288116,26428.562522720484,3355.9666698393225,1450.3323045796308,26428.562522720484
69,target,rural,group_a,32,13.503079070086972,2.6288789373062507,24949.51210735471,1.1197675435049192,0.12596622783932832,0.2921932571518135,1959.7384376089576,0.4290970992421726,0,32859.09420217475,33861.90146071977,1002.8072585450238,-956.9311790639338,32859.09420217475
70,target,rural,group_a,36,11.501364673882858,4.003406699085753,12520.893597283875,-2.1372037857288615,0.1542257570948098,0.7927201172174348,2057.730821685256,0.7060600542490909,1,26963.90909970835,30740.524541998588,3776.615442290236,1718.8846206049798,30740.524541998588
71,target,central_city,group_b,35,12.712929593154453,6.939647243451054,20620.254697561744,0.3004828197784515,0.09995047581836256,0.546548113894454,1508.420741434235,0.6258475375914924,0,31202.464813312683,33932.74095173352,2730.2761384208357,1221.8553969866007,31202.464813312683
72,target,suburban,group_b,54,12.11660552840335,6.1044739497993445,23010.00781312896,-0.02478554137603345,0.05700507983961789,0.4941938515453942,1452.3090693304734,0.5726776451566913,0,34998.81456148908,37533.07634167504,2534.261780185956,1081.9527108554826,34998.81456148908
73,target,rural,group_b,50,13.433546898189581,10.134379828238119,23578.365700525574,0.5986078152835252,0.11075700729072431,0.6314437480499784,2205.6001386392313,0.5838044608293284,1,25893.494846668247,29281.609789975773,3388.1149433075257,1182.5148046682943,29281.609789975773
74,target,rural,group_a,32,16.293247891676202,7.310066626564968,30471.60689656733,-0.02653130835347961,0.1096319815597439,0.5047895247432391,1848.086885683587,0.5412270842042706,0,33441.69971304525,35523.93736196405,2082.2376489187964,234.1507632352093,33441.69971304525
75,target,suburban,group_a,24,16.420097990814007,4.6478986871583245,40406.79778693996,0.658524214662815,0.08316879845580638,0.2272945272147906,1523.6905398172569,0.43115369588202657,1,42561.072819780245,43793.66352967242,1232.590709892176,-291.09982992508094,43793.66352967242
76,target,rural,group_a,45,12.335933248296564,13.57059684180688,21472.137898647936,-0.780915514041438,0.10033003272695831,0.8162254708584246,2181.864819445855,0.6590860681557817,0,14874.48106260968,19325.766878595794,4451.2858159861125,2269.4209965402574,14874.48106260968
77,target,rural,group_a,34,9.918166835567659,1.9867736825717888,23794.819089649765,-0.42885382168334363,0.1021518105637998,0.4233211090003696,1803.5426443469464,0.5359411447937791,1,17925.9086713199,20434.74671740917,2508.838046089268,705.2954017423217,20434.74671740917
78,target,suburban,group_a,39,16.309723521614657,10.46925551283523,31763.57030083458,1.4496632955146085,0.06347072659124561,0.36030702460687164,1738.846115454683,0.4337453409239175,1,37437.24380095263,39131.833301080755,1694.5895001281272,-44.2566153265559,39131.833301080755
79,target,suburban,group_b,51,12.788130655576262,10.557717331242374,26844.60201206386,0.2889189448812891,0.08356760109694629,0.5987801422856264,1565.7034890324792,0.5882151440485651,0,22922.12316330821,26495.956016025593,3573.832852717385,2008.1293636849057,22922.12316330821
80,target,rural,group_a,39,10.555926174310985,8.232159940427806,14437.97773050063,-2.1517752218397344,0.11343695642378918,0.8451280369065372,1967.6517730448265,0.7189414239603636,1,20898.147261661525,25448.626684324758,4550.479422663235,2582.827649618408,25448.626684324758
81,target,rural,group_b,27,11.667039043347598,2.851118193668418,19060.00285000536,0.2306658370455016,0.10551132419464133,0.46571329522912036,1955.6140310185128,0.553309223292138,1,19546.964165492904,21772.292194719244,2225.3280292263407,269.7139982078279,21772.292194719244
82,target,suburban,group_a,19,14.555540810325748,1.7253078662761643,36742.50695079651,1.1235486705693098,0.07509021868366475,0.15000514043821322,1426.6933191609478,0.38942428542456203,0,42895.049413641435,43456.668659442104,561.6192458006703,-865.0740733602775,42895.049413641435
83,target,central_city,group_a,29,10.553423965644557,9.537431774553411,23800.986000049576,-0.37837696576236973,0.11257426291878606,0.6471087396966536,1626.5795600427623,0.6484613874113831,0,22626.233398990968,26849.00852041524,4222.775121424271,2596.1955613815085,22626.233398990968
84,target,suburban,group_b,42,16.4913888808014,12.126062448924403,27967.203688465066,1.069018505644613,0.06873040124536678,0.5393169901478676,1603.0695697174383,0.5368806965831056,0,30878.12879718571,33926.931608299325,3048.802811113617,1445.7332413961785,30878.12879718571
85,target,rural,group_a,21,14.786180560017625,5.925336052488311,25468.99848133474,-1.197659170670211,0.11418695967392749,0.6372247876640197,1739.9418223441173,0.6291068633422789,1,25516.86890479127,28759.824376054185,3242.955471262915,1503.0136489187978,28759.824376054185
86,target,central_city,group_b,23,12.095643768876183,4.420931888454177,35061.18367730311,0.7158987095568944,0.11105478757425488,0.30839771242035646,1546.9695926123493,0.5413542144154034,0,31519.28864336962,33357.92967867143,1838.6410353018146,291.67144268946527,31519.28864336962
87,target,rural,group_b,40,13.74274855128896,4.537871522495577,24378.09294597094,-0.903786976850136,0.11840403037640848,0.6165799154398326,1927.739425190222,0.6437662455781382,1,23958.048551147043,27130.15082093655,3172.1022697895055,1244.3628445992836,27130.15082093655
88,target,suburban,group_b,31,12.771298964952969,5.0213647801942205,30066.66573862531,0.25101577962372235,0.08269768037291517,0.39039191346462276,1419.5661794766302,0.5309025267860122,1,35868.08596265662,38013.71328666817,2145.6273240115474,726.0611445349173,38013.71328666817
89,target,suburban,group_b,35,11.576684572414239,8.470755611376143,16860.707870231952,-0.39465974903819556,0.07686195000118264,0.6807120726433027,1430.2940358980075,0.6396528277371419,1,18825.107179677907,23173.69317965443,4348.585999976525,2918.2919640785176,23173.69317965443
90,target,rural,group_a,32,13.841057403850467,6.826919029045596,26201.395103387003,0.9898611481222067,0.08440291633935891,0.38698112539817464,1899.9964314211613,0.46178797783681236,1,32921.900819287024,34877.02004165356,1955.1192223665353,55.122790945373936,34877.02004165356
91,target,suburban,group_b,43,14.179951183730612,5.339114043620955,28260.81267117372,-0.502731583721028,0.07540578508039676,0.4948627968321041,1264.2617594813632,0.5937727410990637,0,25436.424256234044,28441.19056757344,3004.766311339398,1740.5045518580346,25436.424256234044
92,target,rural,group_a,47,12.066460870668669,6.554709130670334,21783.695248154283,-0.25446101838484825,0.10373209310086548,0.5753444221476552,1857.7398276749677,0.5713715083551943,0,33522.65465134007,36124.23670815082,2601.5820568107524,743.8422291357847,33522.65465134007
93,target,suburban,group_a,36,14.313511405900622,5.629587609509327,34633.06458981571,0.9793101385787841,0.059521314135090056,0.24481413581032196,1416.80482191295,0.4219582874749652,1,29687.89761839877,31288.481742872613,1600.5841244738453,183.7793025608953,31288.481742872613
94,target,suburban,group_b,30,13.844552144640774,5.40362278234476,36248.525627765164,1.1742708616144883,0.08417842757511668,0.26318184751183094,1314.5896695166223,0.4529620997685782,1,31067.275254214655,32052.62809129895,985.3528370842951,-329.2368324323272,32052.62809129895
95,target,central_city,group_b,40,14.70353175305565,14.568756550349105,20247.700592671645,0.16835974098749346,0.09429203947010445,0.7805675567943066,1647.4471973144814,0.6915440779929711,0,18692.541686722456,22946.98661936034,4254.444932637884,2606.997735323403,18692.541686722456
96,target,rural,group_b,34,13.444261609470354,10.806618992399583,21720.672817307353,0.0010817441545789563,0.10597618674954211,0.7212925052116737,2154.8143779171246,0.6339712367425682,1,18543.70131826388,22240.177196150344,3696.475877886463,1541.6614999693384,22240.177196150344
97,target,rural,group_b,36,13.387547983098722,14.9064920316247,26731.948398393517,0.8135458637036227,0.13105618278477713,0.7408787010068707,2081.5275904610494,0.6048158686317995,1,19237.205818341965,23000.901520197545,3763.6957018555795,1682.1681113945301,23000.901520197545
98,target,rural,group_b,38,12.853424175772039,8.358882199181867,23342.81198501136,0.41045219172760006,0.0956151450028976,0.583213741115107,1946.4587999348234,0.5785477033382966,1,21399.453983220425,24622.04354272747,3222.589559507047,1276.1307595722235,24622.04354272747
99,target,suburban,group_a,28,10.927833092203873,5.832489269723541,21938.262854982026,-0.625092956383336,0.07242863414994227,0.5330314260520279,1339.2118083768119,0.5757871854032816,0,28670.68752396236,31818.35718310115,3147.669659138792,1808.4578507619804,28670.68752396236
100,target,rural,group_b,28,13.29594938369869,5.877716058823797,16998.11249699831,-1.7246280371439,0.1180528534113803,0.7842296872045438,1853.4685466796177,0.7175411024370886,0,30457.627052467367,34205.10333895336,3747.4762864859936,1894.0077398063759,30457.627052467367
101,target,rural,group_a,48,9.985483497759434,7.771542855707881,18015.25394496178,-1.7524793896137312,0.12353115123862346,0.7964387510234869,1802.6050090547744,0.6923972883326386,1,18963.38279745185,22752.760590964455,3789.377793512607,1986.7727844578324,22752.760590964455
102,target,rural,group_b,34,13.50901634655393,6.270366258167217,24692.950784949153,-0.8743676811034183,0.08587337579729387,0.6366316398016497,1947.631649232573,0.6478296043199541,0,27176.173002220414,30417.092790019677,3240.9197877992615,1293.2881385666885,27176.173002220414
103,target,rural,group_b,40,9.004357985204306,7.191733226659514,15682.42360561004,-1.350414711012737,0.11786961972727061,0.7926698708936323,1915.421182642243,0.7057113057049257,1,6169.177663053163,9945.620659960108,3776.4429969069456,1861.0218142647027,9945.620659960108
104,target,suburban,group_b,50,11.845382915765521,6.638851039261999,26323.65263193738,0.4286393605834563,0.09309575379979615,0.46543193637233266,1499.985601095902,0.544405606115997,0,27158.308116709424,29584.88528648744,2426.5771697780133,926.5915686821113,27158.308116709424
105,target,suburban,group_a,30,11.727248199926303,11.609842689147657,15566.590525586746,-0.9804132309427634,0.08053706439545849,0.7907627194236375,1730.3049594848837,0.660573621192574,0,22331.100934130038,27091.716555652136,4760.615621522098,3030.3106620372146,22331.100934130038
106,target,central_city,group_a,44,12.878026977267838,4.417555988865908,28857.157662404996,-0.06545711771168307,0.11896297816355544,0.40577460171770596,1418.6972777169838,0.569159576993093,1,35589.003247247645,37792.223356078735,2203.2201088310912,784.5228311141075,37792.223356078735
107,target,rural,group_b,26,13.141713872812295,6.925397630019209,24505.6545817842,-0.49916802677863625,0.12191631166422547,0.6502481250039707,1866.324764116314,0.635905284794789,1,25976.25717763642,29263.90874265005,3287.651565013627,1421.326800897313,29263.90874265005
108,target,central_city,group_a,37,13.273766388865216,2.073780546846654,34165.629073185526,-0.24162282720447512,0.08766146076702978,0.2846367616903764,1551.7531407244899,0.5426025479193352,0,36183.33084652491,37933.010882293675,1749.6800357687694,197.9268950442795,36183.33084652491
109,target,suburban,group_b,28,14.096246914640368,3.622322932192263,27657.17317291655,0.337816070414774,0.07991435215392309,0.3541816581797063,1427.0660951030638,0.5166193790509748,0,42390.841069431415,44400.89719765624,2010.0561282248204,582.9900331217566,42390.841069431415
